ngram,count,total_words,frequency
und,385,7893,0.04877739769415938
mit,217,7893,0.027492715063980742
in,216,7893,0.027366020524515394
die,161,7893,0.020397820853921195
werden,147,7893,0.01862409730140631
wird,108,7893,0.013683010262257697
der,89,7893,0.011275814012416065
oder,87,7893,0.011022424933485367
man,83,7893,0.010515646775623971
wasser,74,7893,0.00937539592043583
eine,65,7893,0.008235145065247688
sie,65,7893,0.008235145065247688
ein,65,7893,0.008235145065247688
pfund,63,7893,0.00798175598631699
etwas,63,7893,0.00798175598631699
dann,62,7893,0.00785506144685164
zu,62,7893,0.00785506144685164
das,60,7893,0.007601672367920942
zucker,59,7893,0.007474977828455594
salz,56,7893,0.007094894210059546
kartoffeln,53,7893,0.006714810591663499
gekocht,52,7893,0.00658811605219815
2,50,7893,0.0063347269732674525
auf,50,7893,0.0063347269732674525
den,49,7893,0.006208032433802103
von,43,7893,0.005447865197010009
gramm,40,7893,0.005067781578613962
dem,40,7893,0.005067781578613962
1,40,7893,0.005067781578613962
einem,40,7893,0.005067781578613962
aus,38,7893,0.004814392499683263
fett,34,7893,0.004307614341821867
durch,34,7893,0.004307614341821867
läßt,32,7893,0.00405422526289117
einer,31,7893,0.00392753072342582
milch,31,7893,0.00392753072342582
mehl,31,7893,0.00392753072342582
ist,30,7893,0.003800836183960471
gut,28,7893,0.003547447105029773
gebacken,28,7893,0.003547447105029773
nach,27,7893,0.0034207525655644243
butter,27,7893,0.0034207525655644243
kochen,26,7893,0.003294058026099075
auch,26,7893,0.003294058026099075
es,26,7893,0.003294058026099075
dazu,25,7893,0.0031673634866337262
teig,25,7893,0.0031673634866337262
bis,25,7893,0.0031673634866337262
masse,24,7893,0.003040668947168377
liter,23,7893,0.002913974407703028
alles,23,7893,0.002913974407703028
3,23,7893,0.002913974407703028
weich,22,7893,0.002787279868237679
nicht,22,7893,0.002787279868237679
stunde,22,7893,0.002787279868237679
im,22,7893,0.002787279868237679
sehr,20,7893,0.002533890789306981
schale,20,7893,0.002533890789306981
geschnitten,20,7893,0.002533890789306981
ei,20,7893,0.002533890789306981
semmel,18,7893,0.002280501710376283
scheiben,18,7893,0.002280501710376283
fleisch,17,7893,0.0021538071709109336
stunden,17,7893,0.0021538071709109336
sind,17,7893,0.0021538071709109336
pfeffer,17,7893,0.0021538071709109336
des,17,7893,0.0021538071709109336
sieb,16,7893,0.002027112631445585
gegeben,16,7893,0.002027112631445585
ge,16,7893,0.002027112631445585
gekochte,16,7893,0.002027112631445585
gibt,16,7893,0.002027112631445585
abgeschmeckt,16,7893,0.002027112631445585
zum,16,7893,0.002027112631445585
4,15,7893,0.0019004180919802356
noch,15,7893,0.0019004180919802356
tunke,15,7893,0.0019004180919802356
wie,15,7893,0.0019004180919802356
für,15,7893,0.0019004180919802356
zimt,15,7893,0.0019004180919802356
wenig,15,7893,0.0019004180919802356
sich,15,7893,0.0019004180919802356
eßlöffel,15,7893,0.0019004180919802356
geformt,14,7893,0.0017737235525148865
zwiebel,14,7893,0.0017737235525148865
kuchen,14,7893,0.0017737235525148865
geriebener,14,7893,0.0017737235525148865
gerührt,14,7893,0.0017737235525148865
kann,14,7893,0.0017737235525148865
speck,14,7893,0.0017737235525148865
muß,13,7893,0.0016470290130495375
einige,13,7893,0.0016470290130495375
essig,13,7893,0.0016470290130495375
aber,13,7893,0.0016470290130495375
zwei,13,7893,0.0016470290130495375
langsam,13,7893,0.0016470290130495375
geriebene,13,7893,0.0016470290130495375
brot,13,7893,0.0016470290130495375
daß,13,7893,0.0016470290130495375
graupen,13,7893,0.0016470290130495375
