ngram,count,total_words,frequency
mit,1834,46309,0.03960353279060226
und,1391,46309,0.030037357749033666
man,942,46309,0.02034161825994947
oder,905,46309,0.019542637500269924
die,868,46309,0.01874365674059038
in,841,46309,0.018160616726770173
werden,639,46309,0.013798613660411583
2,634,46309,0.013690643287481916
wird,581,46309,0.012546157334427432
1,499,46309,0.010775443218380877
sie,490,46309,0.010581096547107474
der,445,46309,0.00960936319074046
wasser,380,46309,0.008205748342654775
zu,330,46309,0.007126044613358094
salz,324,46309,0.006996480165842493
auf,324,46309,0.006996480165842493
milch,322,46309,0.006953292016670626
3,298,46309,0.006435034226608218
uud,270,46309,0.005830400138202078
eine,241,46309,0.005204171975210003
den,240,46309,0.005182577900624069
es,236,46309,0.005096201602280334
das,233,46309,0.005031419378522533
von,211,46309,0.004556349737631994
etwas,208,46309,0.004491567513874193
zucker,208,46309,0.004491567513874193
4,205,46309,0.004426785290116392
butter,205,46309,0.004426785290116392
i,204,46309,0.004405191215530458
mehl,194,46309,0.004189250469671123
gekocht,185,46309,0.00399490379839772
kann,179,46309,0.003865339350882118
dem,178,46309,0.0038437452762961843
ein,178,46309,0.0038437452762961843
dann,178,46309,0.0038437452762961843
ist,177,46309,0.0038221512017102507
auch,174,46309,0.00375736897795245
vermischt,169,46309,0.0036493986050227818
t,167,46309,0.0036062104558509146
glas,166,46309,0.003584616381264981
pfd,165,46309,0.003563022306679047
löffel,160,46309,0.0034550519337493792
nr,155,46309,0.003347081560819711
kartoffeln,150,46309,0.003239111187890043
durch,149,46309,0.003217517113304109
so,142,46309,0.003066358591202574
aus,142,46309,0.003066358591202574
zwiebeln,139,46309,0.003001576367444773
nnd,131,46309,0.002828823770757304
kocht,127,46309,0.00274244747241357
l,119,46309,0.0025696948757261005
ei,118,46309,0.002548100801140167
einer,118,46309,0.002548100801140167
suppe,118,46309,0.002548100801140167
sauce,117,46309,0.0025265067265542334
im,117,46309,0.0025265067265542334
nach,115,46309,0.0024833185773823663
gießt,110,46309,0.002375348204452698
lot,110,46309,0.002375348204452698
fleisch,108,46309,0.002332160055280831
einbrenne,106,46309,0.002288971906108964
form,106,46309,0.002288971906108964
bis,104,46309,0.0022457837569370967
fett,103,46309,0.0022241896823511627
pfeffer,99,46309,0.0021378133840074284
als,99,46309,0.0021378133840074284
nicht,96,46309,0.0020730311602496273
wie,96,46309,0.0020730311602496273
dazu,96,46309,0.0020730311602496273
gibt,94,46309,0.00202984301107776
5,93,46309,0.0020082489364918266
sich,90,46309,0.0019434667127340257
legt,89,46309,0.0019218726381480921
einen,88,46309,0.0019002785635621586
schmand,87,46309,0.001878684488976225
geschnitten,87,46309,0.001878684488976225
reibbrot,87,46309,0.001878684488976225
gut,86,46309,0.0018570904143902912
mau,86,46309,0.0018570904143902912
ge,86,46309,0.0018570904143902912
gebraten,86,46309,0.0018570904143902912
einem,86,46309,0.0018570904143902912
gebacken,85,46309,0.0018354963398043577
brühe,84,46309,0.001813902265218424
iu,84,46309,0.001813902265218424
gemüse,83,46309,0.0017923081906324905
ihn,83,46309,0.0017923081906324905
6,83,46309,0.0017923081906324905
scheiben,81,46309,0.0017491200414606232
stunde,79,46309,0.001705931892288756
hat,78,46309,0.0016843378177028223
reis,77,46309,0.0016627437431168887
gereicht,77,46309,0.0016627437431168887
über,73,46309,0.0015763674447731542
wenn,73,46309,0.0015763674447731542
eigelb,72,46309,0.0015547733701872207
eier,72,46309,0.0015547733701872207
sieb,72,46309,0.0015547733701872207
weich,71,46309,0.001533179295601287
sind,71,46309,0.001533179295601287
tomaten,71,46309,0.001533179295601287
gelegt,71,46309,0.001533179295601287
nur,70,46309,0.0015115852210153533
schüssel,70,46309,0.0015115852210153533
läßt,69,46309,0.0014899911464294198
teig,67,46309,0.0014468029972575524
er,67,46309,0.0014468029972575524
zum,66,46309,0.0014252089226716189
muß,64,46309,0.0013820207734997517
essig,64,46309,0.0013820207734997517
stark,63,46309,0.001360426698913818
sein,63,46309,0.001360426698913818
aber,63,46309,0.001360426698913818
pfanne,61,46309,0.0013172385497419508
teelöffel,61,46309,0.0013172385497419508
an,60,46309,0.0012956444751560173
brot,60,46309,0.0012956444751560173
gestrichen,59,46309,0.0012740504005700835
käse,58,46309,0.00125245632598415
braten,58,46309,0.00125245632598415
gelöscht,58,46309,0.00125245632598415
verrührt,57,46309,0.0012308622513982164
ans,57,46309,0.0012308622513982164
