ngram,count,total_words,frequency
und,218,6722,0.032430824159476346
die,158,6722,0.023504909253198453
in,129,6722,0.01919071704849747
mit,124,6722,0.018446890806307646
man,96,6722,0.01428146385004463
1,96,6722,0.01428146385004463
das,92,6722,0.01368640285629277
der,87,6722,0.012942576614102946
fett,81,6722,0.012049985123475156
werden,71,6722,0.010562332639095508
2,70,6722,0.010413567390657543
oder,66,6722,0.009818506396905683
salz,64,6722,0.009520975900029753
wasser,62,6722,0.009223445403153823
mehl,59,6722,0.008777149657839928
zu,49,6722,0.00728949717346028
wird,48,6722,0.007140731925022315
sie,45,6722,0.00669443617970842
kartoffeln,45,6722,0.00669443617970842
pfd,44,6722,0.006545670931270455
von,43,6722,0.006396905682832491
den,43,6722,0.006396905682832491
gibt,41,6722,0.006099375185956561
es,39,6722,0.005801844689080631
ein,38,6722,0.005653079440642666
eßlöffel,38,6722,0.005653079440642666
dem,37,6722,0.005504314192204701
ist,37,6722,0.005504314192204701
milch,36,6722,0.005355548943766736
zwiebel,33,6722,0.0049092531984528415
^,31,6722,0.0046117227015769115
nicht,29,6722,0.0043141922047009815
wir,28,6722,0.0041654269562630165
3,28,6722,0.0041654269562630165
dazu,27,6722,0.004016661707825052
gut,26,6722,0.003867896459387087
4,26,6722,0.003867896459387087
auf,25,6722,0.0037191312109491224
kochkiste,25,6722,0.0037191312109491224
eine,24,6722,0.0035703659625111574
fleisch,23,6722,0.0034216007140731924
stunde,23,6722,0.0034216007140731924
für,23,6722,0.0034216007140731924
etwas,23,6722,0.0034216007140731924
läßt,22,6722,0.0032728354656352274
über,21,6722,0.003124070217197263
im,21,6722,0.003124070217197263
löffel,21,6722,0.003124070217197263
einen,21,6722,0.003124070217197263
aus,20,6722,0.002975304968759298
sich,19,6722,0.002826539720321333
müssen,19,6722,0.002826539720321333
nach,19,6722,0.002826539720321333
kochen,19,6722,0.002826539720321333
an,19,6722,0.002826539720321333
so,19,6722,0.002826539720321333
dann,19,6722,0.002826539720321333
ei,18,6722,0.002677774471883368
wie,18,6722,0.002677774471883368
zum,17,6722,0.0025290092234454033
als,17,6722,0.0025290092234454033
zucker,17,6722,0.0025290092234454033
i,17,6722,0.0025290092234454033
gekocht,16,6722,0.0023802439750074383
bei,16,6722,0.0023802439750074383
wenn,16,6722,0.0023802439750074383
brot,16,6722,0.0023802439750074383
pfeffer,16,6722,0.0023802439750074383
kartoffel,16,6722,0.0023802439750074383
daß,15,6722,0.0022314787265694733
5,15,6722,0.0022314787265694733
am,14,6722,0.0020827134781315083
kann,14,6722,0.0020827134781315083
schwarzbrot,14,6722,0.0020827134781315083
gesalzen,14,6722,0.0020827134781315083
semmeln,14,6722,0.0020827134781315083
vor,14,6722,0.0020827134781315083
bis,14,6722,0.0020827134781315083
gemüse,14,6722,0.0020827134781315083
teig,14,6722,0.0020827134781315083
essig,14,6722,0.0020827134781315083
geschnitten,14,6722,0.0020827134781315083
macht,13,6722,0.0019339482296935435
durch,13,6722,0.0019339482296935435
des,13,6722,0.0019339482296935435
kocht,13,6722,0.0019339482296935435
diese,13,6722,0.0019339482296935435
25,13,6722,0.0019339482296935435
salzwasser,13,6722,0.0019339482296935435
sehr,13,6722,0.0019339482296935435
ge,13,6722,0.0019339482296935435
rüben,13,6722,0.0019339482296935435
minuten,13,6722,0.0019339482296935435
lassen,12,6722,0.0017851829812555787
beim,12,6722,0.0017851829812555787
formt,12,6722,0.0017851829812555787
fein,11,6722,0.0016364177328176137
gegeben,11,6722,0.0016364177328176137
pf,11,6722,0.0016364177328176137
uud,11,6722,0.0016364177328176137
suppe,11,6722,0.0016364177328176137
einbrenn,11,6722,0.0016364177328176137
stück,11,6722,0.0016364177328176137
8,10,6722,0.001487652484379649
um,10,6722,0.001487652484379649
ebenso,10,6722,0.001487652484379649
kleine,10,6722,0.001487652484379649
noch,10,6722,0.001487652484379649
eier,10,6722,0.001487652484379649
weich,10,6722,0.001487652484379649
gießt,10,6722,0.001487652484379649
können,10,6722,0.001487652484379649
magermilch,10,6722,0.001487652484379649
ab,9,6722,0.001338887235941684
unter,9,6722,0.001338887235941684
muß,9,6722,0.001338887235941684
haben,9,6722,0.001338887235941684
sind,9,6722,0.001338887235941684
zwiebeln,9,6722,0.001338887235941684
zeit,9,6722,0.001338887235941684
äpfel,9,6722,0.001338887235941684
gekochte,9,6722,0.001338887235941684
bohnen,9,6722,0.001338887235941684
einem,9,6722,0.001338887235941684
10,9,6722,0.001338887235941684
gelbe,9,6722,0.001338887235941684
schweinefleisch,9,6722,0.001338887235941684
auch,9,6722,0.001338887235941684
mehr,8,6722,0.0011901219875037191
ihn,8,6722,0.0011901219875037191
knödel,8,6722,0.0011901219875037191
l,8,6722,0.0011901219875037191
geben,8,6722,0.0011901219875037191
gewaschen,8,6722,0.0011901219875037191
rindfleisch,8,6722,0.0011901219875037191
