ngram,count,total_words,frequency
und,513,12026,0.042657575253617165
in,315,12026,0.02619324796274738
mit,311,12026,0.025860635290204558
die,253,12026,0.02103775153833361
man,226,12026,0.01879261599866955
oder,146,12026,0.012140362547813071
werden,141,12026,0.011724596707134542
1,140,12026,0.011641443538998836
wasser,128,12026,0.010643605521370364
wird,106,12026,0.008814235822384832
der,106,12026,0.008814235822384832
das,98,12026,0.008149010477299184
pfund,98,12026,0.008149010477299184
2,98,12026,0.008149010477299184
gibt,97,12026,0.008065857309163479
sie,94,12026,0.007816397804756361
etwas,91,12026,0.007566938300349243
zu,90,12026,0.007483785132213538
den,87,12026,0.0072343256278064195
eine,85,12026,0.007068019291535007
läßt,84,12026,0.006984866123399301
eßlöffel,83,12026,0.006901712955263596
salz,81,12026,0.006735406618992183
aartoffeln,74,12026,0.006153334442042242
fett,73,12026,0.0060701812739065355
gut,70,12026,0.005820721769499418
^,67,12026,0.0055712622650923
auf,64,12026,0.005321802760685182
zucker,64,12026,0.005321802760685182
liter,64,12026,0.005321802760685182
gramm,61,12026,0.005072343256278064
ein,60,12026,0.004989190088142358
mehl,52,12026,0.00432396474305671
kochen,52,12026,0.00432396474305671
dem,52,12026,0.00432396474305671
3,48,12026,0.0039913520705138865
von,48,12026,0.0039913520705138865
kann,44,12026,0.0036587393979710626
milch,42,12026,0.0034924330616996507
einem,42,12026,0.0034924330616996507
kartoffeln,41,12026,0.003409279893563945
nach,40,12026,0.0033261267254282387
dazu,39,12026,0.003242973557292533
pfeffer,39,12026,0.003242973557292533
i,39,12026,0.003242973557292533
dann,39,12026,0.003242973557292533
4,38,12026,0.003159820389156827
ge,37,12026,0.003076667221021121
ist,36,12026,0.002993514052885415
gekochte,36,12026,0.002993514052885415
es,35,12026,0.002910360884749709
gekocht,35,12026,0.002910360884749709
auch,35,12026,0.002910360884749709
durch,34,12026,0.002827207716614003
aus,34,12026,0.002827207716614003
einen,33,12026,0.002744054548478297
weich,33,12026,0.002744054548478297
geschnitten,32,12026,0.002660901380342591
diese,31,12026,0.0025777482122068852
zwiebel,31,12026,0.0025777482122068852
stunde,30,12026,0.002494595044071179
fleisch,29,12026,0.0024114418759354733
suppe,29,12026,0.0024114418759354733
gegeben,28,12026,0.002328288707799767
grieß,27,12026,0.0022451355396640614
gemüse,26,12026,0.002161982371528355
5,26,12026,0.002161982371528355
butter,26,12026,0.002161982371528355
im,26,12026,0.002161982371528355
geben,26,12026,0.002161982371528355
so,26,12026,0.002161982371528355
geriebene,26,12026,0.002161982371528355
z,26,12026,0.002161982371528355
einer,25,12026,0.0020788292033926494
lassen,24,12026,0.0019956760352569432
beiguß,24,12026,0.0019956760352569432
zwiebeln,23,12026,0.0019125228671212373
löffel,22,12026,0.0018293696989855313
wie,22,12026,0.0018293696989855313
würfel,22,12026,0.0018293696989855313
ei,22,12026,0.0018293696989855313
salzwasser,22,12026,0.0018293696989855313
heißem,22,12026,0.0018293696989855313
brühe,21,12026,0.0017462165308498253
gelbrüben,21,12026,0.0017462165308498253
kocht,21,12026,0.0017462165308498253
petersilie,21,12026,0.0017462165308498253
zutaten,21,12026,0.0017462165308498253
ohne,21,12026,0.0017462165308498253
an,21,12026,0.0017462165308498253
masse,21,12026,0.0017462165308498253
backen,21,12026,0.0017462165308498253
gelatine,21,12026,0.0017462165308498253
scheiben,21,12026,0.0017462165308498253
nicht,20,12026,0.0016630633627141194
alsdann,20,12026,0.0016630633627141194
essig,20,12026,0.0016630633627141194
sein,19,12026,0.0015799101945784134
einige,19,12026,0.0015799101945784134
sind,18,12026,0.0014967570264427074
zum,18,12026,0.0014967570264427074
kleine,18,12026,0.0014967570264427074
hinzu,18,12026,0.0014967570264427074
noch,18,12026,0.0014967570264427074
sehr,18,12026,0.0014967570264427074
unter,18,12026,0.0014967570264427074
fein,17,12026,0.0014136038583070015
wenig,17,12026,0.0014136038583070015
darüber,17,12026,0.0014136038583070015
bei,17,12026,0.0014136038583070015
teig,17,12026,0.0014136038583070015
kaltem,17,12026,0.0014136038583070015
bis,17,12026,0.0014136038583070015
ab,16,12026,0.0013304506901712955
alan,16,12026,0.0013304506901712955
über,16,12026,0.0013304506901712955
rahm,16,12026,0.0013304506901712955
ganze,16,12026,0.0013304506901712955
füllt,15,12026,0.0012472975220355895
geschnittene,15,12026,0.0012472975220355895
aartoffelmehl,15,12026,0.0012472975220355895
gelb,15,12026,0.0012472975220355895
sich,15,12026,0.0012472975220355895
rüben,15,12026,0.0012472975220355895
ihn,15,12026,0.0012472975220355895
minuten,15,12026,0.0012472975220355895
rührt,15,12026,0.0012472975220355895
dies,14,12026,0.0011641443538998836
daran,14,12026,0.0011641443538998836
sowie,14,12026,0.0011641443538998836
für,14,12026,0.0011641443538998836
gekochten,14,12026,0.0011641443538998836
des,14,12026,0.0011641443538998836
ii,14,12026,0.0011641443538998836
hinein,14,12026,0.0011641443538998836
aepfel,14,12026,0.0011641443538998836
einein,14,12026,0.0011641443538998836
wurzelbrühe,14,12026,0.0011641443538998836
daß,13,12026,0.0010809911857641776
gewaschen,13,12026,0.0010809911857641776
bäckt,13,12026,0.0010809911857641776
bereitet,13,12026,0.0010809911857641776
schön,13,12026,0.0010809911857641776
als,13,12026,0.0010809911857641776
rohe,13,12026,0.0010809911857641776
geschält,13,12026,0.0010809911857641776
eier,13,12026,0.0010809911857641776
schneidet,12,12026,0.0009978380176284716
ver,12,12026,0.0009978380176284716
stückchen,12,12026,0.0009978380176284716
psund,12,12026,0.0009978380176284716
wenn,12,12026,0.0009978380176284716
sellerie,12,12026,0.0009978380176284716
verrührt,12,12026,0.0009978380176284716
blatt,12,12026,0.0009978380176284716
nötige,12,12026,0.0009978380176284716
belieben,12,12026,0.0009978380176284716
dazugegeben,12,12026,0.0009978380176284716
daraus,12,12026,0.0009978380176284716
verarbeitet,12,12026,0.0009978380176284716
6,12,12026,0.0009978380176284716
geputzt,12,12026,0.0009978380176284716
gebacken,12,12026,0.0009978380176284716
können,11,12026,0.0009146848494927657
gießt,11,12026,0.0009146848494927657
^n,11,12026,0.0009146848494927657
langsam,11,12026,0.0009146848494927657
kalt,11,12026,0.0009146848494927657
darin,11,12026,0.0009146848494927657
lauch,11,12026,0.0009146848494927657
recht,11,12026,0.0009146848494927657
fleischbrühe,11,12026,0.0009146848494927657
würzt,11,12026,0.0009146848494927657
alles,11,12026,0.0009146848494927657
ganz,11,12026,0.0009146848494927657
backpulver,11,12026,0.0009146848494927657
haferflocken,11,12026,0.0009146848494927657
formt,11,12026,0.0009146848494927657
wirsing,11,12026,0.0009146848494927657
fisch,11,12026,0.0009146848494927657
hat,11,12026,0.0009146848494927657
kraut,10,12026,0.0008315316813570597
vor,10,12026,0.0008315316813570597
zitronensaft,10,12026,0.0008315316813570597
geriebenen,10,12026,0.0008315316813570597
30,10,12026,0.0008315316813570597
10,10,12026,0.0008315316813570597
inan,10,12026,0.0008315316813570597
heiß,10,12026,0.0008315316813570597
zimmt,10,12026,0.0008315316813570597
zitrone,10,12026,0.0008315316813570597
salat,10,12026,0.0008315316813570597
brei,10,12026,0.0008315316813570597
li,10,12026,0.0008315316813570597
zuletzt,10,12026,0.0008315316813570597
1^,10,12026,0.0008315316813570597
sauerkraut,9,12026,0.0007483785132213537
kartoffelsalat,9,12026,0.0007483785132213537
gefüllt,9,12026,0.0007483785132213537
einbrenne,9,12026,0.0007483785132213537
macht,9,12026,0.0007483785132213537
50,9,12026,0.0007483785132213537
sieb,9,12026,0.0007483785132213537
pfannkuchen,9,12026,0.0007483785132213537
weichgekocht,9,12026,0.0007483785132213537
aufgekocht,9,12026,0.0007483785132213537
bestreut,9,12026,0.0007483785132213537
gerührt,9,12026,0.0007483785132213537
v,9,12026,0.0007483785132213537
übrigen,9,12026,0.0007483785132213537
öalz,9,12026,0.0007483785132213537
kaffeelöffel,9,12026,0.0007483785132213537
schale,9,12026,0.0007483785132213537
kochendem,9,12026,0.0007483785132213537
tisch,9,12026,0.0007483785132213537
er,9,12026,0.0007483785132213537
topf,9,12026,0.0007483785132213537
rühren,9,12026,0.0007483785132213537
hitze,9,12026,0.0007483785132213537
suppen,8,12026,0.0006652253450856477
form,8,12026,0.0006652253450856477
tasse,8,12026,0.0006652253450856477
weißkraut,8,12026,0.0006652253450856477
wein,8,12026,0.0006652253450856477
lange,8,12026,0.0006652253450856477
zitronenschale,8,12026,0.0006652253450856477
leicht,8,12026,0.0006652253450856477
kochende,8,12026,0.0006652253450856477
formen,8,12026,0.0006652253450856477
weiße,8,12026,0.0006652253450856477
weise,8,12026,0.0006652253450856477
geschmack,8,12026,0.0006652253450856477
aar,8,12026,0.0006652253450856477
vorsichtig,8,12026,0.0006652253450856477
anrichten,8,12026,0.0006652253450856477
streifen,8,12026,0.0006652253450856477
l,8,12026,0.0006652253450856477
am,8,12026,0.0006652253450856477
kompott,8,12026,0.0006652253450856477
um,8,12026,0.0006652253450856477
leber,8,12026,0.0006652253450856477
erbsen,8,12026,0.0006652253450856477
verwendet,8,12026,0.0006652253450856477
15,7,12026,0.0005820721769499418
40,7,12026,0.0005820721769499418
init,7,12026,0.0005820721769499418
stehen,7,12026,0.0005820721769499418
20,7,12026,0.0005820721769499418
schüssel,7,12026,0.0005820721769499418
stellt,7,12026,0.0005820721769499418
muß,7,12026,0.0005820721769499418
halb,7,12026,0.0005820721769499418
erkalten,7,12026,0.0005820721769499418
serviette,7,12026,0.0005820721769499418
beim,7,12026,0.0005820721769499418
gerieben,7,12026,0.0005820721769499418
dein,7,12026,0.0005820721769499418
spinat,7,12026,0.0005820721769499418
durchgeschlagen,7,12026,0.0005820721769499418
kartoffelklöße,7,12026,0.0005820721769499418
angerührt,7,12026,0.0005820721769499418
tomaten,7,12026,0.0005820721769499418
schaumig,7,12026,0.0005820721769499418
rechnet,7,12026,0.0005820721769499418
rohen,7,12026,0.0005820721769499418
geschnittenen,7,12026,0.0005820721769499418
eingeweicht,7,12026,0.0005820721769499418
60,7,12026,0.0005820721769499418
heißer,7,12026,0.0005820721769499418
gute,7,12026,0.0005820721769499418
puddingform,7,12026,0.0005820721769499418
brötchen,7,12026,0.0005820721769499418
kochendes,7,12026,0.0005820721769499418
dämpfen,7,12026,0.0005820721769499418
marmelade,7,12026,0.0005820721769499418
braten,7,12026,0.0005820721769499418
nachdem,7,12026,0.0005820721769499418
etwa,7,12026,0.0005820721769499418
gewürzt,7,12026,0.0005820721769499418
diesem,7,12026,0.0005820721769499418
rohr,7,12026,0.0005820721769499418
einlaufen,7,12026,0.0005820721769499418
tuch,7,12026,0.0005820721769499418
kartoffel,7,12026,0.0005820721769499418
legt,7,12026,0.0005820721769499418
darunter,7,12026,0.0005820721769499418
nnd,6,12026,0.0004989190088142358
schneiden,6,12026,0.0004989190088142358
schüttet,6,12026,0.0004989190088142358
kartoffelsuppe,6,12026,0.0004989190088142358
schwarzwurzeln,6,12026,0.0004989190088142358
viel,6,12026,0.0004989190088142358
abwechselnd,6,12026,0.0004989190088142358
kartoffelmehl,6,12026,0.0004989190088142358
vorher,6,12026,0.0004989190088142358
nötigen,6,12026,0.0004989190088142358
haben,6,12026,0.0004989190088142358
hackbraten,6,12026,0.0004989190088142358
viertel,6,12026,0.0004989190088142358
geröstet,6,12026,0.0004989190088142358
vermengt,6,12026,0.0004989190088142358
