ngram,count,total_words,frequency
man,340,8914,0.03814224814897913
und,278,8914,0.03118689701593
die,219,8914,0.024568095131254207
mit,166,8914,0.018622391743325105
zu,152,8914,0.017051828584249494
sie,137,8914,0.015369082342382769
in,130,8914,0.014583800762844963
so,106,8914,0.0118914067758582
der,94,8914,0.010545209782364819
ist,85,8914,0.009535562037244783
pf,80,8914,0.008974646623289208
das,79,8914,0.008862463540498093
den,76,8914,0.008525914292124747
oder,75,8914,0.008413731209333633
gut,71,8914,0.007964998878169172
es,66,8914,0.007404083464213597
läßt,66,8914,0.007404083464213597
von,64,8914,0.0071797172986313666
kartoffeln,58,8914,0.0065066188018846755
milch,58,8914,0.0065066188018846755
etwas,58,8914,0.0065066188018846755
nicht,56,8914,0.006282252636302446
eine,55,8914,0.006170069553511331
sich,54,8914,0.006057886470720216
ein,52,8914,0.005833520305137985
werden,51,8914,0.00572133722234687
nach,48,8914,0.0053847879739735245
1,46,8914,0.005160421808391295
wasser,45,8914,0.00504823872560018
wird,45,8914,0.00504823872560018
ab,44,8914,0.004936055642809065
grieß,43,8914,0.004823872560017949
butter,43,8914,0.004823872560017949
auf,41,8914,0.004599506394435719
salz,37,8914,0.004150774063271258
dann,37,8914,0.004150774063271258
auch,36,8914,0.004038590980480144
wie,35,8914,0.003926407897689029
verwendet,34,8914,0.003814224814897913
dazu,33,8914,0.0037020417321067985
dem,33,8914,0.0037020417321067985
sind,32,8914,0.0035898586493156833
bis,32,8914,0.0035898586493156833
salat,31,8914,0.003477675566524568
erst,31,8914,0.003477675566524568
gramm,31,8914,0.003477675566524568
als,31,8914,0.003477675566524568
kann,31,8914,0.003477675566524568
nur,30,8914,0.003365492483733453
2,30,8914,0.003365492483733453
am,28,8914,0.003141126318151223
wenn,26,8914,0.0029167601525689926
an,26,8914,0.0029167601525689926
einen,26,8914,0.0029167601525689926
weich,26,8914,0.0029167601525689926
kocht,25,8914,0.0028045770697778774
gießt,25,8914,0.0028045770697778774
nimmt,24,8914,0.0026923939869867622
zum,24,8914,0.0026923939869867622
ihn,24,8914,0.0026923939869867622
er,22,8914,0.0024680278214045323
gemüse,22,8914,0.0024680278214045323
mehr,22,8914,0.0024680278214045323
hat,22,8914,0.0024680278214045323
tut,22,8914,0.0024680278214045323
fett,22,8914,0.0024680278214045323
kilo,21,8914,0.002355844738613417
noch,21,8914,0.002355844738613417
vom,21,8914,0.002355844738613417
masse,20,8914,0.002243661655822302
da,20,8914,0.002243661655822302
gekocht,20,8914,0.002243661655822302
um,19,8914,0.0021314785730311868
suppe,19,8914,0.0021314785730311868
lauch,19,8914,0.0021314785730311868
einer,19,8914,0.0021314785730311868
alles,18,8914,0.002019295490240072
blätter,18,8914,0.002019295490240072
gibt,18,8914,0.002019295490240072
aus,18,8914,0.002019295490240072
fertig,18,8914,0.002019295490240072
ohne,18,8914,0.002019295490240072
gekochte,18,8914,0.002019295490240072
mehl,18,8914,0.002019295490240072
vorher,18,8914,0.002019295490240072
fleisch,18,8914,0.002019295490240072
schaum,18,8914,0.002019295490240072
ei,17,8914,0.0019071124074489566
zwiebeln,17,8914,0.0019071124074489566
salzwasser,17,8914,0.0019071124074489566
einige,17,8914,0.0019071124074489566
durch,17,8914,0.0019071124074489566
5,17,8914,0.0019071124074489566
zur,17,8914,0.0019071124074489566
zucker,17,8914,0.0019071124074489566
essig,17,8914,0.0019071124074489566
diese,17,8914,0.0019071124074489566
verwenden,16,8914,0.0017949293246578416
aber,16,8914,0.0017949293246578416
pfeffer,16,8914,0.0017949293246578416
zeit,16,8914,0.0017949293246578416
dieselben,16,8914,0.0017949293246578416
kartoffel,16,8914,0.0017949293246578416
ver,16,8914,0.0017949293246578416
mau,16,8914,0.0017949293246578416
einem,15,8914,0.0016827462418667265
vermengt,15,8914,0.0016827462418667265
sehr,15,8914,0.0016827462418667265
will,15,8914,0.0016827462418667265
speck,15,8914,0.0016827462418667265
nnd,15,8914,0.0016827462418667265
für,15,8914,0.0016827462418667265
tage,14,8914,0.0015705631590756115
sein,14,8914,0.0015705631590756115
ganz,14,8914,0.0015705631590756115
petersilie,14,8914,0.0015705631590756115
3,14,8914,0.0015705631590756115
setzt,14,8914,0.0015705631590756115
ebenso,14,8914,0.0015705631590756115
bereitet,14,8914,0.0015705631590756115
schneidet,13,8914,0.0014583800762844963
oel,13,8914,0.0014583800762844963
vor,13,8914,0.0014583800762844963
besten,13,8914,0.0014583800762844963
beim,13,8914,0.0014583800762844963
eier,13,8914,0.0014583800762844963
macht,13,8914,0.0014583800762844963
topf,12,8914,0.0013461969934933811
damit,12,8914,0.0013461969934933811
zuletzt,12,8914,0.0013461969934933811
rührt,12,8914,0.0013461969934933811
haben,12,8914,0.0013461969934933811
im,12,8914,0.0013461969934933811
alle,12,8914,0.0013461969934933811
stehen,12,8914,0.0013461969934933811
muß,12,8914,0.0013461969934933811
20,11,8914,0.0012340139107022662
brühe,11,8914,0.0012340139107022662
kuchen,11,8914,0.0012340139107022662
genau,11,8914,0.0012340139107022662
teig,11,8914,0.0012340139107022662
kosten,11,8914,0.0012340139107022662
gute,11,8914,0.0012340139107022662
seite,11,8914,0.0012340139107022662
backen,10,8914,0.001121830827911151
eßlöffel,10,8914,0.001121830827911151
summa,10,8914,0.001121830827911151
weißkraut,10,8914,0.001121830827911151
kochen,10,8914,0.001121830827911151
tunke,10,8914,0.001121830827911151
erkalten,10,8914,0.001121830827911151
ge,10,8914,0.001121830827911151
verrührt,10,8914,0.001121830827911151
kleine,10,8914,0.001121830827911151
hälfte,10,8914,0.001121830827911151
nochmals,9,8914,0.001009647745120036
darin,9,8914,0.001009647745120036
brandkäse,9,8914,0.001009647745120036
ochsena,9,8914,0.001009647745120036
mark,9,8914,0.001009647745120036
schmeckt,9,8914,0.001009647745120036
denn,9,8914,0.001009647745120036
grünkernschrot,9,8914,0.001009647745120036
wirsing,9,8914,0.001009647745120036
brötchen,9,8914,0.001009647745120036
zubereitet,9,8914,0.001009647745120036
nudeln,9,8914,0.001009647745120036
matte,9,8914,0.001009647745120036
gerieben,9,8914,0.001009647745120036
darf,9,8914,0.001009647745120036
daß,9,8914,0.001009647745120036
uud,9,8914,0.001009647745120036
bei,9,8914,0.001009647745120036
dieselbe,9,8914,0.001009647745120036
geriebene,9,8914,0.001009647745120036
knochen,8,8914,0.0008974646623289208
gar,8,8914,0.0008974646623289208
kar,8,8914,0.0008974646623289208
legt,8,8914,0.0008974646623289208
wer,8,8914,0.0008974646623289208
stellt,8,8914,0.0008974646623289208
toffeln,8,8914,0.0008974646623289208
braucht,8,8914,0.0008974646623289208
zutaten,8,8914,0.0008974646623289208
backt,8,8914,0.0008974646623289208
rohe,8,8914,0.0008974646623289208
muskat,8,8914,0.0008974646623289208
jedoch,8,8914,0.0008974646623289208
wieder,8,8914,0.0008974646623289208
füllung,8,8914,0.0008974646623289208
über,8,8914,0.0008974646623289208
125,8,8914,0.0008974646623289208
form,8,8914,0.0008974646623289208
schon,8,8914,0.0008974646623289208
heraus,8,8914,0.0008974646623289208
oben,8,8914,0.0008974646623289208
teil,8,8914,0.0008974646623289208
frisch,8,8914,0.0008974646623289208
ungefähr,7,8914,0.0007852815795378057
backpulver,7,8914,0.0007852815795378057
stich,7,8914,0.0007852815795378057
geschnitten,7,8914,0.0007852815795378057
mahlzeit,7,8914,0.0007852815795378057
schüssel,7,8914,0.0007852815795378057
nun,7,8914,0.0007852815795378057
fleischbrühe,7,8914,0.0007852815795378057
indem,7,8914,0.0007852815795378057
rippchen,7,8914,0.0007852815795378057
halb,7,8914,0.0007852815795378057
w,7,8914,0.0007852815795378057
viel,7,8914,0.0007852815795378057
ziehen,7,8914,0.0007852815795378057
stunde,7,8914,0.0007852815795378057
dadurch,7,8914,0.0007852815795378057
liter,7,8914,0.0007852815795378057
warm,7,8914,0.0007852815795378057
schale,7,8914,0.0007852815795378057
zubereitung,7,8914,0.0007852815795378057
daran,7,8914,0.0007852815795378057
sehe,7,8914,0.0007852815795378057
kartoffelschaum,7,8914,0.0007852815795378057
z,7,8914,0.0007852815795378057
andere,7,8914,0.0007852815795378057
füllt,7,8914,0.0007852815795378057
pilze,7,8914,0.0007852815795378057
ofen,7,8914,0.0007852815795378057
anstatt,7,8914,0.0007852815795378057
drückt,7,8914,0.0007852815795378057
prise,7,8914,0.0007852815795378057
leicht,7,8914,0.0007852815795378057
hand,7,8914,0.0007852815795378057
sauerkraut,7,8914,0.0007852815795378057
schön,7,8914,0.0007852815795378057
10,7,8914,0.0007852815795378057
b,7,8914,0.0007852815795378057
dieser,7,8914,0.0007852815795378057
welche,7,8914,0.0007852815795378057
kümmel,7,8914,0.0007852815795378057
teller,7,8914,0.0007852815795378057
6,7,8914,0.0007852815795378057
sieb,7,8914,0.0007852815795378057
rahm,7,8914,0.0007852815795378057
bestreut,6,8914,0.0006730984967466906
verwendung,6,8914,0.0006730984967466906
brühwasser,6,8914,0.0006730984967466906
bereiten,6,8914,0.0006730984967466906
gebraten,6,8914,0.0006730984967466906
brei,6,8914,0.0006730984967466906
30,6,8914,0.0006730984967466906
25,6,8914,0.0006730984967466906
zn,6,8914,0.0006730984967466906
später,6,8914,0.0006730984967466906
rindsfett,6,8914,0.0006730984967466906
heiß,6,8914,0.0006730984967466906
keine,6,8914,0.0006730984967466906
entstanden,6,8914,0.0006730984967466906
rezepte,6,8914,0.0006730984967466906
gerührt,6,8914,0.0006730984967466906
grünkohl,6,8914,0.0006730984967466906
je,6,8914,0.0006730984967466906
lassen,6,8914,0.0006730984967466906
dieses,6,8914,0.0006730984967466906
zusammen,6,8914,0.0006730984967466906
eignet,6,8914,0.0006730984967466906
geben,6,8914,0.0006730984967466906
mehlige,6,8914,0.0006730984967466906
feinem,6,8914,0.0006730984967466906
verlängern,6,8914,0.0006730984967466906
immer,6,8914,0.0006730984967466906
abtropfen,6,8914,0.0006730984967466906
grünen,6,8914,0.0006730984967466906
stückchen,6,8914,0.0006730984967466906
fein,6,8914,0.0006730984967466906
hausfrau,6,8914,0.0006730984967466906
häring,6,8914,0.0006730984967466906
personen,6,8914,0.0006730984967466906
nachdem,6,8914,0.0006730984967466906
weise,6,8914,0.0006730984967466906
sofort,6,8914,0.0006730984967466906
250,6,8914,0.0006730984967466906
hinein,6,8914,0.0006730984967466906
weniger,6,8914,0.0006730984967466906
sodaß,6,8914,0.0006730984967466906
viele,6,8914,0.0006730984967466906
mahlzeiten,5,8914,0.0005609154139555755
zwiebel,5,8914,0.0005609154139555755
rosenkohlmark,5,8914,0.0005609154139555755
deckt,5,8914,0.0005609154139555755
wo,5,8914,0.0005609154139555755
schmecken,5,8914,0.0005609154139555755
11,5,8914,0.0005609154139555755
brüht,5,8914,0.0005609154139555755
morgen,5,8914,0.0005609154139555755
spinat,5,8914,0.0005609154139555755
kohlrabi,5,8914,0.0005609154139555755
formt,5,8914,0.0005609154139555755
essen,5,8914,0.0005609154139555755
gleich,5,8914,0.0005609154139555755
kefir,5,8914,0.0005609154139555755
braten,5,8914,0.0005609154139555755
besser,5,8914,0.0005609154139555755
mk,5,8914,0.0005609154139555755
4,5,8914,0.0005609154139555755
stunden,5,8914,0.0005609154139555755
empfiehlt,5,8914,0.0005609154139555755
seinen,5,8914,0.0005609154139555755
jede,5,8914,0.0005609154139555755
entfernt,5,8914,0.0005609154139555755
geschält,5,8914,0.0005609154139555755
groben,5,8914,0.0005609154139555755
pfanne,5,8914,0.0005609154139555755
des,5,8914,0.0005609154139555755
gemüsen,5,8914,0.0005609154139555755
häringe,5,8914,0.0005609154139555755
gehört,5,8914,0.0005609154139555755
sonst,5,8914,0.0005609154139555755
dasselbe,5,8914,0.0005609154139555755
löffelweise,5,8914,0.0005609154139555755
geschmack,5,8914,0.0005609154139555755
schnee,5,8914,0.0005609154139555755
doch,5,8914,0.0005609154139555755
gebacken,5,8914,0.0005609154139555755
rezept,5,8914,0.0005609154139555755
feinen,5,8914,0.0005609154139555755
gnt,5,8914,0.0005609154139555755
reis,5,8914,0.0005609154139555755
8,5,8914,0.0005609154139555755
bevor,5,8914,0.0005609154139555755
soviel,5,8914,0.0005609154139555755
weichgekocht,5,8914,0.0005609154139555755
kaltem,5,8914,0.0005609154139555755
pudding,5,8914,0.0005609154139555755
jetzt,5,8914,0.0005609154139555755
hellgelb,5,8914,0.0005609154139555755
scheibchen,5,8914,0.0005609154139555755
kurz,5,8914,0.0005609154139555755
inzwischen,5,8914,0.0005609154139555755
art,5,8914,0.0005609154139555755
wenden,5,8914,0.0005609154139555755
besonders,5,8914,0.0005609154139555755
fleischklößchen,5,8914,0.0005609154139555755
wendet,5,8914,0.0005609154139555755
fleischrippchen,4,8914,0.0004487323311644604
anderen,4,8914,0.0004487323311644604
hausfrauen,4,8914,0.0004487323311644604
wälzt,4,8914,0.0004487323311644604
können,4,8914,0.0004487323311644604
voll,4,8914,0.0004487323311644604
zwei,4,8914,0.0004487323311644604
streut,4,8914,0.0004487323311644604
denselben,4,8914,0.0004487323311644604
nosenkohlmark,4,8914,0.0004487323311644604
24,4,8914,0.0004487323311644604
länger,4,8914,0.0004487323311644604
grießschwitze,4,8914,0.0004487323311644604
heißes,4,8914,0.0004487323311644604
weiße,4,8914,0.0004487323311644604
verfährt,4,8914,0.0004487323311644604
abkühlen,4,8914,0.0004487323311644604
ergibt,4,8914,0.0004487323311644604
geschlagen,4,8914,0.0004487323311644604
reichlich,4,8914,0.0004487323311644604
heiße,4,8914,0.0004487323311644604
derselbe,4,8914,0.0004487323311644604
eierkuchen,4,8914,0.0004487323311644604
^,4,8914,0.0004487323311644604
unten,4,8914,0.0004487323311644604
23,4,8914,0.0004487323311644604
päckchen,4,8914,0.0004487323311644604
erhält,4,8914,0.0004487323311644604
löst,4,8914,0.0004487323311644604
klöße,4,8914,0.0004487323311644604
einmal,4,8914,0.0004487323311644604
kochendes,4,8914,0.0004487323311644604
spült,4,8914,0.0004487323311644604
nehmen,4,8914,0.0004487323311644604
hellen,4,8914,0.0004487323311644604
zwiebelmasse,4,8914,0.0004487323311644604
hinzu,4,8914,0.0004487323311644604
schlägt,4,8914,0.0004487323311644604
kartoffelsuppe,4,8914,0.0004487323311644604
alsdann,4,8914,0.0004487323311644604
dies,4,8914,0.0004487323311644604
sür,4,8914,0.0004487323311644604
stück,4,8914,0.0004487323311644604
vegetarische,4,8914,0.0004487323311644604
gelassen,4,8914,0.0004487323311644604
