ngram,count,total_words,frequency
^,1476,55485,0.026601784266017843
2,1287,55485,0.023195458231954583
eßlöffel,1159,55485,0.020888528431107507
5,1138,55485,0.020510047760656035
1,1125,55485,0.0202757502027575
4,849,55485,0.015301432819680995
und,802,55485,0.01445435703343246
salz,744,55485,0.013409029467423629
wasser,696,55485,0.012543930792105975
3,632,55485,0.011390465891682437
8,578,55485,0.010417229881950077
mit,570,55485,0.010273046769397134
z,546,55485,0.009840497431738308
zucker,542,55485,0.009768405875461836
50,523,55485,0.0094259709831486
i,517,55485,0.009317833648733892
20,501,55485,0.009029467423628007
10,466,55485,0.008398666306208885
6,448,55485,0.008074254302964766
fett,447,55485,0.008056231413895647
12,443,55485,0.007984139857619177
kartoffeln,410,55485,0.0073893845183382895
40,407,55485,0.007335315851130936
wie,403,55485,0.007263224294854465
die,397,55485,0.007155086960439759
24,393,55485,0.007082995404163287
l,377,55485,0.0067946291790574025
a,367,55485,0.006614400288366225
brot,352,55485,0.006344056952329458
x,330,55485,0.005947553392808867
in,324,55485,0.00583941605839416
schnitten,323,55485,0.005821393169325043
9,308,55485,0.005551049833288276
30,293,55485,0.0052807064972515095
7,286,55485,0.005154546273767685
sonntag,284,55485,0.00511850049562945
16,281,55485,0.005064431828422096
15,277,55485,0.004992340272145625
75,276,55485,0.004974317383076507
mehl,271,55485,0.004884202937730918
21,264,55485,0.004758042714247093
25,263,55485,0.004740019825177976
400,253,55485,0.004559790934486798
wird,243,55485,0.004379562043795621
t,243,55485,0.004379562043795621
02,238,55485,0.004289447598450032
>,233,55485,0.004199333153104443
gericht,228,55485,0.004109218707758854
man,220,55485,0.003965035595205912
03,215,55485,0.0038749211498603224
01,215,55485,0.0038749211498603224
31,213,55485,0.003838875371722087
magermilch,203,55485,0.0036586464810309093
08,201,55485,0.003622600702892674
der,201,55485,0.003622600702892674
200,200,55485,0.0036045778138235557
0,195,55485,0.003514463368477967
das,192,55485,0.0034603947012706135
«,192,55485,0.0034603947012706135
80,191,55485,0.003442371812201496
04,191,55485,0.003442371812201496
preis,184,55485,0.0033162115887176713
g,183,55485,0.0032981886996485536
60,181,55485,0.003262142921510318
eßl,180,55485,0.0032441200324412004
06,178,55485,0.003208074254302965
margarine,177,55485,0.003190051365233847
14,170,55485,0.0030638911417500223
190,166,55485,0.0029917995854735514
18,164,55485,0.002955753807335316
montag,162,55485,0.00291970802919708
k,162,55485,0.00291970802919708
werden,162,55485,0.00291970802919708
milch,153,55485,0.00275750202757502
28,152,55485,0.0027394791385059025
eiweiß,152,55485,0.0027394791385059025
05,150,55485,0.002703433360367667
ä,147,55485,0.0026493646931603134
pfeffer,142,55485,0.002559250247814725
35,136,55485,0.002451112913400018
j,134,55485,0.0024150671352617826
nährwerte,131,55485,0.002360998468054429
kohleh,128,55485,0.002306929800847076
11,128,55485,0.002306929800847076
17,126,55485,0.0022708840227088404
300,121,55485,0.0021807695773632513
42,119,55485,0.002144723799225016
45,118,55485,0.002126700910155898
dann,118,55485,0.002126700910155898
70,117,55485,0.00210867802108678
48,115,55485,0.0020726322429485446
100,115,55485,0.0020726322429485446
26,113,55485,0.002036586464810309
zwiebel,113,55485,0.002036586464810309
kartoffelmehl,109,55485,0.001964494908533838
sie,107,55485,0.0019284491303956024
32,105,55485,0.001892403352257367
ol,104,55485,0.0018743804631882492
dem,104,55485,0.0018743804631882492
essig,103,55485,0.0018563575741191312
pf,100,55485,0.0018022889069117779
13,98,55485,0.0017662431287735424
den,98,55485,0.0017662431287735424
co,96,55485,0.0017301973506353068
gibt,94,55485,0.0016941515724970713
23,94,55485,0.0016941515724970713
käse,93,55485,0.0016761286834279536
36,91,55485,0.001640082905289718
lot,91,55485,0.001640082905289718
27,86,55485,0.001549968459944129
33,85,55485,0.0015319455708750112
nach,85,55485,0.0015319455708750112
51,85,55485,0.0015319455708750112
55,81,55485,0.00145985401459854
95,81,55485,0.00145985401459854
65,79,55485,0.0014238082364603046
52,78,55485,0.0014057853473911869
q,78,55485,0.0014057853473911869
es,77,55485,0.001387762458322069
1^,77,55485,0.001387762458322069
90,76,55485,0.0013697395692529512
125,74,55485,0.0013336937911147158
fleisch,72,55485,0.0012976480129764801
y,72,55485,0.0012976480129764801
ge,71,55485,0.0012796251239073624
38,71,55485,0.0012796251239073624
zitronenschale,71,55485,0.0012796251239073624
22,71,55485,0.0012796251239073624
eine,68,55485,0.001225556456700009
62,68,55485,0.001225556456700009
teelöffel,67,55485,0.0012075335676308913
läßt,67,55485,0.0012075335676308913
?,66,55485,0.0011895106785617734
<70,65,55485,0.0011714877894926556
dazu,65,55485,0.0011714877894926556
zu,65,55485,0.0011714877894926556
ab,65,55485,0.0011714877894926556
72,64,55485,0.001153464900423538
46,64,55485,0.001153464900423538
reis,64,55485,0.001153464900423538
19,63,55485,0.0011354420113544202
09,63,55485,0.0011354420113544202
l>,62,55485,0.0011174191222853022
ei,60,55485,0.0010813733441470668
butter,59,55485,0.001063350455077949
tunke,58,55485,0.0010453275660088311
scheiben,57,55485,0.0010273046769397134
07,56,55485,0.0010092817878705957
zimt,56,55485,0.0010092817878705957
"""",56,55485,0.0010092817878705957
cd,56,55485,0.0010092817878705957
gekocht,55,55485,0.000991258898801478
c,55,55485,0.000991258898801478
54,54,55485,0.0009732360097323601
bohnen,53,55485,0.0009552131206632423
pellkartoffeln,52,55485,0.0009371902315941246
auf,51,55485,0.0009191673425250068
dienstag,51,55485,0.0009191673425250068
etwas,51,55485,0.0009191673425250068
29,50,55485,0.0009011444534558889
ein,50,55485,0.0009011444534558889
34,50,55485,0.0009011444534558889
o,50,55485,0.0009011444534558889
von,49,55485,0.0008831215643867712
v,49,55485,0.0008831215643867712
250,49,55485,0.0008831215643867712
44,49,55485,0.0008831215643867712
c^>,48,55485,0.0008650986753176534
zum,48,55485,0.0008650986753176534
oder,48,55485,0.0008650986753176534
<,48,55485,0.0008650986753176534
gewaschen,48,55485,0.0008650986753176534
gegeben,47,55485,0.0008470757862485357
mittagbrot,47,55485,0.0008470757862485357
47,47,55485,0.0008470757862485357
mus,46,55485,0.0008290528971794178
41,46,55485,0.0008290528971794178
120,46,55485,0.0008290528971794178
37,46,55485,0.0008290528971794178
schmalz,45,55485,0.0008110300081103001
43,45,55485,0.0008110300081103001
aus,45,55485,0.0008110300081103001
85,45,55485,0.0008110300081103001
nnd,44,55485,0.0007930071190411823
191,43,55485,0.0007749842299720645
abgeschmeckt,43,55485,0.0007749842299720645
mohrrüben,43,55485,0.0007749842299720645
salzwasser,42,55485,0.0007569613409029467
d,42,55485,0.0007569613409029467
64,42,55485,0.0007569613409029467
speck,42,55485,0.0007569613409029467
ist,42,55485,0.0007569613409029467
quark,41,55485,0.000738938451833829
freitag,41,55485,0.000738938451833829
mittwoch,41,55485,0.000738938451833829
vesper,41,55485,0.000738938451833829
zncker,40,55485,0.0007209155627647112
liter,40,55485,0.0007209155627647112
mischmehl,39,55485,0.0007028926736955934
pr,39,55485,0.0007028926736955934
lo,39,55485,0.0007028926736955934
76,39,55485,0.0007028926736955934
r,39,55485,0.0007028926736955934
49,39,55485,0.0007028926736955934
vollmilch,38,55485,0.0006848697846264756
kochen,38,55485,0.0006848697846264756
donnerstag,38,55485,0.0006848697846264756
an,38,55485,0.0006848697846264756
heringe,37,55485,0.0006668468955573579
ii,37,55485,0.0006668468955573579
7^,37,55485,0.0006668468955573579
is,37,55485,0.0006668468955573579
sonnabend,36,55485,0.0006488240064882401
57,36,55485,0.0006488240064882401
133,36,55485,0.0006488240064882401
blutwurst,36,55485,0.0006488240064882401
kaffee,36,55485,0.0006488240064882401
500,36,55485,0.0006488240064882401
„,35,55485,0.0006308011174191223
schale,35,55485,0.0006308011174191223
63,35,55485,0.0006308011174191223
min,34,55485,0.0006127782283500045
löffel,34,55485,0.0006127782283500045
weichgekocht,34,55485,0.0006127782283500045
150,33,55485,0.0005947553392808867
94,33,55485,0.0005947553392808867
schmeckt,33,55485,0.0005947553392808867
59,33,55485,0.0005947553392808867
saure,33,55485,0.0005947553392808867
nährwert,32,55485,0.000576732450211769
aufgekocht,32,55485,0.000576732450211769
2^,32,55485,0.000576732450211769
buttermilch,32,55485,0.000576732450211769
143,32,55485,0.000576732450211769
so,31,55485,0.0005587095611426511
hering,31,55485,0.0005587095611426511
prise,31,55485,0.0005587095611426511
suppe,31,55485,0.0005587095611426511
noch,30,55485,0.0005406866720735334
unter,30,55485,0.0005406866720735334
durch,30,55485,0.0005406866720735334
ci>,30,55485,0.0005406866720735334
geschnitten,30,55485,0.0005406866720735334
brühe,30,55485,0.0005406866720735334
eier,30,55485,0.0005406866720735334
39,30,55485,0.0005406866720735334
grieß,29,55485,0.0005226637830044156
147,29,55485,0.0005226637830044156
96,29,55485,0.0005226637830044156
rindfleisch,29,55485,0.0005226637830044156
67,28,55485,0.0005046408939352978
<^>,28,55485,0.0005046408939352978
ü,28,55485,0.0005046408939352978
einem,28,55485,0.0005046408939352978
pflaumen,28,55485,0.0005046408939352978
weich,28,55485,0.0005046408939352978
105,27,55485,0.00048661800486618007
kartoffel,27,55485,0.00048661800486618007
50?,27,55485,0.00048661800486618007
gargekocht,27,55485,0.00048661800486618007
"cd""",27,55485,0.00048661800486618007
78,27,55485,0.00048661800486618007
gemüse,27,55485,0.00048661800486618007
marmelade,27,55485,0.00048661800486618007
tomaten,27,55485,0.00048661800486618007
71,26,55485,0.0004685951157970623
ihn,26,55485,0.0004685951157970623
graupen,26,55485,0.0004685951157970623
qo,26,55485,0.0004685951157970623
buchweizengrütze,26,55485,0.0004685951157970623
harzer,26,55485,0.0004685951157970623
kar,25,55485,0.00045057222672794447
160,25,55485,0.00045057222672794447
103,25,55485,0.00045057222672794447
58,25,55485,0.00045057222672794447
53,25,55485,0.00045057222672794447
sind,25,55485,0.00045057222672794447
zitronensaft,25,55485,0.00045057222672794447
pfd,25,55485,0.00045057222672794447
kohlrabi,25,55485,0.00045057222672794447
gar,25,55485,0.00045057222672794447
einer,25,55485,0.00045057222672794447
ß,25,55485,0.00045057222672794447
eß,25,55485,0.00045057222672794447
ov,25,55485,0.00045057222672794447
zuletzt,24,55485,0.0004325493376588267
kaltem,24,55485,0.0004325493376588267
w,24,55485,0.0004325493376588267
66,24,55485,0.0004325493376588267
masse,24,55485,0.0004325493376588267
149,24,55485,0.0004325493376588267
jpf,24,55485,0.0004325493376588267
malzkaffee,24,55485,0.0004325493376588267
weißen,24,55485,0.0004325493376588267
"ol""",24,55485,0.0004325493376588267
