ngram,count,total_words,frequency
und,287,7022,0.040871546567929365
man,194,7022,0.027627456565081174
mit,176,7022,0.025064084306465395
in,125,7022,0.017801196240387354
oder,117,7022,0.016661919681002564
die,116,7022,0.016519510111079466
der,84,7022,0.011962403873540303
zu,79,7022,0.011250356023924808
von,76,7022,0.01082312731415551
wasser,66,7022,0.009399031614924523
sie,62,7022,0.008829393335232128
den,61,7022,0.008686983765309029
etwas,60,7022,0.00854457419538593
auch,58,7022,0.008259755055539733
es,57,7022,0.008117345485616633
wird,56,7022,0.007974935915693534
salz,53,7022,0.0075477072059242385
das,46,7022,0.006550840216462546
dann,45,7022,0.0064084306465394475
ein,44,7022,0.006266021076616349
werden,42,7022,0.005981201936770151
kartoffeln,40,7022,0.005696382796923953
1,37,7022,0.005269154087154657
ist,36,7022,0.005126744517231558
gibt,34,7022,0.00484192537738536
wenig,34,7022,0.00484192537738536
kann,33,7022,0.004699515807462262
eine,29,7022,0.0041298775277698666
gut,29,7022,0.0041298775277698666
nicht,28,7022,0.003987467957846767
zwiebeln,28,7022,0.003987467957846767
pfeffer,28,7022,0.003987467957846767
brühe,27,7022,0.0038450583879236686
leicht,27,7022,0.0038450583879236686
3,26,7022,0.00370264881800057
kochen,26,7022,0.00370264881800057
an,26,7022,0.00370264881800057
dem,25,7022,0.0035602392480774707
essig,25,7022,0.0035602392480774707
gekocht,25,7022,0.0035602392480774707
zucker,25,7022,0.0035602392480774707
kocht,25,7022,0.0035602392480774707
läßt,24,7022,0.003417829678154372
zum,24,7022,0.003417829678154372
2,24,7022,0.003417829678154372
milch,23,7022,0.003275420108231273
als,23,7022,0.003275420108231273
dazu,23,7022,0.003275420108231273
wenn,22,7022,0.0031330105383081744
sind,22,7022,0.0031330105383081744
so,21,7022,0.0029906009683850756
auf,21,7022,0.0029906009683850756
sich,20,7022,0.0028481913984619764
alle,20,7022,0.0028481913984619764
diese,20,7022,0.0028481913984619764
durch,20,7022,0.0028481913984619764
fleisch,20,7022,0.0028481913984619764
aus,20,7022,0.0028481913984619764
ab,19,7022,0.0027057818285388777
gar,19,7022,0.0027057818285388777
sehr,19,7022,0.0027057818285388777
fisch,19,7022,0.0027057818285388777
für,19,7022,0.0027057818285388777
nimmt,19,7022,0.0027057818285388777
4,17,7022,0.00242096268869268
einen,17,7022,0.00242096268869268
daran,17,7022,0.00242096268869268
tut,17,7022,0.00242096268869268
hierzu,17,7022,0.00242096268869268
wie,17,7022,0.00242096268869268
bei,17,7022,0.00242096268869268
nach,17,7022,0.00242096268869268
des,16,7022,0.0022785531187695814
suppen,16,7022,0.0022785531187695814
ge,16,7022,0.0022785531187695814
mehl,16,7022,0.0022785531187695814
gemüse,15,7022,0.0021361435488464827
am,15,7022,0.0021361435488464827
bis,15,7022,0.0021361435488464827
suppe,14,7022,0.0019937339789233835
reis,14,7022,0.0019937339789233835
sauce,14,7022,0.0019937339789233835
geben,14,7022,0.0019937339789233835
über,14,7022,0.0019937339789233835
saft,13,7022,0.001851324409000285
einem,13,7022,0.001851324409000285
noch,13,7022,0.001851324409000285
hat,13,7022,0.001851324409000285
geschmack,13,7022,0.001851324409000285
brot,13,7022,0.001851324409000285
besonders,12,7022,0.001708914839077186
alles,12,7022,0.001708914839077186
nur,12,7022,0.001708914839077186
darüber,12,7022,0.001708914839077186
fett,12,7022,0.001708914839077186
äpfel,12,7022,0.001708914839077186
fein,12,7022,0.001708914839077186
grütze,12,7022,0.001708914839077186
