ngram,count,total_words,frequency
und,341,7800,0.04371794871794872
mit,247,7800,0.03166666666666667
die,141,7800,0.018076923076923077
in,140,7800,0.017948717948717947
man,108,7800,0.013846153846153847
etwas,100,7800,0.01282051282051282
zucker,99,7800,0.012692307692307692
1,92,7800,0.011794871794871795
der,89,7800,0.011410256410256411
^,85,7800,0.010897435897435897
pfd,77,7800,0.009871794871794872
wasser,75,7800,0.009615384615384616
werden,74,7800,0.009487179487179488
dann,57,7800,0.007307692307692308
wird,55,7800,0.007051282051282051
sie,54,7800,0.006923076923076923
2,50,7800,0.00641025641025641
durch,49,7800,0.006282051282051282
milch,49,7800,0.006282051282051282
eine,46,7800,0.005897435897435898
zu,46,7800,0.005897435897435898
den,45,7800,0.0057692307692307696
mehl,44,7800,0.0056410256410256415
bis,44,7800,0.0056410256410256415
von,44,7800,0.0056410256410256415
ein,44,7800,0.0056410256410256415
dem,41,7800,0.005256410256410256
gekocht,40,7800,0.005128205128205128
gr,39,7800,0.005
zutaten,39,7800,0.005
auf,38,7800,0.004871794871794872
weich,37,7800,0.004743589743589744
liter,36,7800,0.004615384615384616
zubereitung,36,7800,0.004615384615384616
oder,35,7800,0.004487179487179487
das,33,7800,0.004230769230769231
ist,33,7800,0.004230769230769231
für,31,7800,0.0039743589743589745
zum,27,7800,0.0034615384615384616
suppenwürze,27,7800,0.0034615384615384616
einer,27,7800,0.0034615384615384616
aus,25,7800,0.003205128205128205
es,25,7800,0.003205128205128205
einem,25,7800,0.003205128205128205
fein,24,7800,0.003076923076923077
pfund,22,7800,0.0028205128205128207
marmelade,21,7800,0.002692307692307692
form,21,7800,0.002692307692307692
salz,21,7800,0.002692307692307692
kartoffelmehl,21,7800,0.002692307692307692
kochen,21,7800,0.002692307692307692
butter,21,7800,0.002692307692307692
nach,20,7800,0.002564102564102564
o,20,7800,0.002564102564102564
äpfel,20,7800,0.002564102564102564
zitrone,20,7800,0.002564102564102564
an,19,7800,0.002435897435897436
masse,19,7800,0.002435897435897436
hinzu,18,7800,0.002307692307692308
so,18,7800,0.002307692307692308
bei,17,7800,0.0021794871794871794
zuletzt,17,7800,0.0021794871794871794
einen,17,7800,0.0021794871794871794
zwiebel,17,7800,0.0021794871794871794
fett,16,7800,0.0020512820512820513
personen,16,7800,0.0020512820512820513
