ngram,count,total_words,frequency
und,595,12322,0.04828761564681058
mit,314,12322,0.025482876156468107
in,293,12322,0.023778607368933613
die,233,12322,0.018909267975977927
man,216,12322,0.01752962181464048
wird,179,12322,0.014526862522317805
etwas,175,12322,0.01420223989612076
1,146,12322,0.011848725856192177
dann,136,12322,0.011037169290699561
2,132,12322,0.010712546664502515
der,131,12322,0.010631391007953255
werden,130,12322,0.010550235351403993
milch,130,12322,0.010550235351403993
oder,128,12322,0.01038792403830547
wasser,126,12322,0.010225612725206947
salz,118,12322,0.009576367472812855
gramm,111,12322,0.009008277876968025
liter,108,12322,0.00876481090732024
zucker,106,12322,0.008602499594221717
fett,99,12322,0.008034409998376887
pfund,98,12322,0.007953254341827625
das,94,12322,0.007628631715630579
^,93,12322,0.007547476059081318
mehl,91,12322,0.007385164745982795
eine,88,12322,0.007141697776335011
dazu,87,12322,0.007060542119785749
kartoffeln,84,12322,0.006817075150137964
eßlöffel,84,12322,0.006817075150137964
gut,78,12322,0.006330141210842396
ein,77,12322,0.006248985554293134
sie,76,12322,0.006167829897743873
butter,73,12322,0.0059243629280960886
den,71,12322,0.005762051614997566
dem,70,12322,0.005680895958448304
es,66,12322,0.005356273332251258
kann,66,12322,0.005356273332251258
gibt,64,12322,0.005193962019152735
gekocht,61,12322,0.0049504950495049506
eier,56,12322,0.004544716766758643
3,56,12322,0.004544716766758643
läßt,54,12322,0.00438240545366012
zu,53,12322,0.004301249797110858
von,48,12322,0.003895471514364551
auch,47,12322,0.0038143158578152897
auf,44,12322,0.0035708488881675054
fleischbrühe,42,12322,0.003408537575068982
ge,41,12322,0.0033273819185197207
eigelb,40,12322,0.0032462262619704593
zwiebel,40,12322,0.0032462262619704593
kochen,39,12322,0.003165070605421198
einem,38,12322,0.0030839149488719364
gerührt,38,12322,0.0030839149488719364
stunde,38,12322,0.0030839149488719364
weich,38,12322,0.0030839149488719364
fleisch,37,12322,0.003002759292322675
ist,37,12322,0.003002759292322675
geschnitten,36,12322,0.0029216036357734136
löffel,36,12322,0.0029216036357734136
masse,35,12322,0.002840447979224152
4,34,12322,0.0027592923226748903
wenn,33,12322,0.002678136666125629
kleine,33,12322,0.002678136666125629
reis,33,12322,0.002678136666125629
gegeben,33,12322,0.002678136666125629
ei,32,12322,0.0025969810095763674
gebacken,32,12322,0.0025969810095763674
essig,32,12322,0.0025969810095763674
noch,30,12322,0.0024346696964778446
bis,30,12322,0.0024346696964778446
stunden,30,12322,0.0024346696964778446
l,29,12322,0.002353514039928583
kocht,29,12322,0.002353514039928583
rahm,28,12322,0.0022723583833793217
salzwasser,28,12322,0.0022723583833793217
rührt,27,12322,0.00219120272683006
nach,27,12322,0.00219120272683006
einige,27,12322,0.00219120272683006
durch,26,12322,0.0021100470702807984
wenig,26,12322,0.0021100470702807984
minuten,26,12322,0.0021100470702807984
tasse,26,12322,0.0021100470702807984
form,26,12322,0.0021100470702807984
darunter,26,12322,0.0021100470702807984
leicht,25,12322,0.002028891413731537
kalt,25,12322,0.002028891413731537
einer,25,12322,0.002028891413731537
brei,24,12322,0.0019477357571822756
fein,23,12322,0.0018665801006330141
alles,23,12322,0.0018665801006330141
gries,23,12322,0.0018665801006330141
so,22,12322,0.0017854244440837527
zuletzt,22,12322,0.0017854244440837527
er,22,12322,0.0017854244440837527
maismehl,22,12322,0.0017854244440837527
rühren,21,12322,0.001704268787534491
langsam,21,12322,0.001704268787534491
pfeffer,21,12322,0.001704268787534491
schnee,21,12322,0.001704268787534491
geriebene,21,12322,0.001704268787534491
im,21,12322,0.001704268787534491
einen,20,12322,0.0016231131309852296
will,20,12322,0.0016231131309852296
unter,20,12322,0.0016231131309852296
ihn,20,12322,0.0016231131309852296
zitronenschale,20,12322,0.0016231131309852296
gekochte,20,12322,0.0016231131309852296
daran,20,12322,0.0016231131309852296
x>,20,12322,0.0016231131309852296
gestellt,20,12322,0.0016231131309852296
gemacht,19,12322,0.0015419574744359682
zum,19,12322,0.0015419574744359682
eierschnee,18,12322,0.0014608018178867068
lassen,18,12322,0.0014608018178867068
kartoffelmehl,18,12322,0.0014608018178867068
abgelöscht,18,12322,0.0014608018178867068
stückchen,18,12322,0.0014608018178867068
5,18,12322,0.0014608018178867068
teig,18,12322,0.0014608018178867068
ab,18,12322,0.0014608018178867068
gewaschen,17,12322,0.0013796461613374451
macht,17,12322,0.0013796461613374451
getan,17,12322,0.0013796461613374451
suppe,17,12322,0.0013796461613374451
darüber,17,12322,0.0013796461613374451
verrührt,16,12322,0.0012984905047881837
kraut,16,12322,0.0012984905047881837
schaumig,16,12322,0.0012984905047881837
dick,16,12322,0.0012984905047881837
gefüllt,16,12322,0.0012984905047881837
backpulver,16,12322,0.0012984905047881837
gesalzen,16,12322,0.0012984905047881837
was,16,12322,0.0012984905047881837
sind,16,12322,0.0012984905047881837
anrichten,15,12322,0.0012173348482389223
backt,15,12322,0.0012173348482389223
geben,15,12322,0.0012173348482389223
legt,15,12322,0.0012173348482389223
soße,15,12322,0.0012173348482389223
heiß,15,12322,0.0012173348482389223
gemüse,15,12322,0.0012173348482389223
sieb,15,12322,0.0012173348482389223
rüben,15,12322,0.0012173348482389223
heißem,15,12322,0.0012173348482389223
eiweiß,15,12322,0.0012173348482389223
etwa,15,12322,0.0012173348482389223
maisgries,15,12322,0.0012173348482389223
an,14,12322,0.0011361791916896609
darin,14,12322,0.0011361791916896609
kaltem,14,12322,0.0011361791916896609
wer,14,12322,0.0011361791916896609
10,14,12322,0.0011361791916896609
saft,14,12322,0.0011361791916896609
vor,14,12322,0.0011361791916896609
gewiegte,14,12322,0.0011361791916896609
vanille,13,12322,0.0010550235351403992
löscht,13,12322,0.0010550235351403992
wein,13,12322,0.0010550235351403992
30,13,12322,0.0010550235351403992
aus,13,12322,0.0010550235351403992
art,13,12322,0.0010550235351403992
gelb,13,12322,0.0010550235351403992
erbsen,13,12322,0.0010550235351403992
schale,13,12322,0.0010550235351403992
topf,13,12322,0.0010550235351403992
käse,13,12322,0.0010550235351403992
geschält,12,12322,0.0009738678785911378
würfel,12,12322,0.0009738678785911378
pfanne,12,12322,0.0009738678785911378
gemischt,12,12322,0.0009738678785911378
fische,12,12322,0.0009738678785911378
hinein,12,12322,0.0009738678785911378
schön,12,12322,0.0009738678785911378
petersilie,12,12322,0.0009738678785911378
geschnittene,12,12322,0.0009738678785911378
tassen,11,12322,0.0008927122220418764
gewiegt,11,12322,0.0008927122220418764
erkalten,11,12322,0.0008927122220418764
stücke,11,12322,0.0008927122220418764
ungefähr,11,12322,0.0008927122220418764
gedämpft,11,12322,0.0008927122220418764
sauren,11,12322,0.0008927122220418764
bohnen,11,12322,0.0008927122220418764
vom,11,12322,0.0008927122220418764
bestrichene,10,12322,0.0008115565654926148
wie,10,12322,0.0008115565654926148
8,10,12322,0.0008115565654926148
12,10,12322,0.0008115565654926148
über,10,12322,0.0008115565654926148
stehen,10,12322,0.0008115565654926148
für,10,12322,0.0008115565654926148
nimmt,10,12322,0.0008115565654926148
sehr,10,12322,0.0008115565654926148
nicht,10,12322,0.0008115565654926148
zitronensaft,10,12322,0.0008115565654926148
rote,10,12322,0.0008115565654926148
geröstet,10,12322,0.0008115565654926148
gelegt,10,12322,0.0008115565654926148
hat,10,12322,0.0008115565654926148
kochkiste,10,12322,0.0008115565654926148
kirschen,10,12322,0.0008115565654926148
glatt,10,12322,0.0008115565654926148
rohe,9,12322,0.0007304009089433534
vermengt,9,12322,0.0007304009089433534
oel,9,12322,0.0007304009089433534
gießt,9,12322,0.0007304009089433534
zitrone,9,12322,0.0007304009089433534
kalter,9,12322,0.0007304009089433534
13,9,12322,0.0007304009089433534
blatt,9,12322,0.0007304009089433534
helle,9,12322,0.0007304009089433534
schneidet,9,12322,0.0007304009089433534
k,9,12322,0.0007304009089433534
et,9,12322,0.0007304009089433534
speise,9,12322,0.0007304009089433534
schweinefleisch,9,12322,0.0007304009089433534
belieben,9,12322,0.0007304009089433534
scheiben,9,12322,0.0007304009089433534
kuchen,9,12322,0.0007304009089433534
gelbe,9,12322,0.0007304009089433534
„,9,12322,0.0007304009089433534
20,9,12322,0.0007304009089433534
sago,9,12322,0.0007304009089433534
zugedeckt,9,12322,0.0007304009089433534
50,9,12322,0.0007304009089433534
muß,9,12322,0.0007304009089433534
seite,9,12322,0.0007304009089433534
backen,8,12322,0.0006492452523940919
speck,8,12322,0.0006492452523940919
40,8,12322,0.0006492452523940919
bei,8,12322,0.0006492452523940919
daß,8,12322,0.0006492452523940919
gelatine,8,12322,0.0006492452523940919
