ngram,count,total_words,frequency
und,362,10387,0.03485125637816502
man,245,10387,0.023587176278039856
die,244,10387,0.0234909020891499
mit,203,10387,0.019543660344661595
in,191,10387,0.018388370077982094
der,146,10387,0.014056031577933956
oder,120,10387,0.011552902666795033
wird,111,10387,0.010686434966785405
das,107,10387,0.01030133821122557
werden,104,10387,0.010012515644555695
wasser,104,10387,0.010012515644555695
1,100,10387,0.00962741888899586
salz,97,10387,0.009338596322325985
den,91,10387,0.008760951188986232
kartoffeln,72,10387,0.006931741600077019
zu,69,10387,0.006642919033407144
dem,68,10387,0.006546644844517185
sie,68,10387,0.006546644844517185
eßlöffel,67,10387,0.0064503706556272265
es,67,10387,0.0064503706556272265
für,66,10387,0.006354096466737268
2,65,10387,0.006257822277847309
ein,65,10387,0.006257822277847309
4,63,10387,0.006065273900067392
von,62,10387,0.005968999711177433
pfund,57,10387,0.00548762876672764
auf,56,10387,0.0053913545778376815
ist,55,10387,0.005295080388947723
fett,55,10387,0.005295080388947723
eine,54,10387,0.005198806200057765
kann,51,10387,0.004909983633387889
dann,50,10387,0.00481370944449793
auch,49,10387,0.004717435255607971
nach,49,10387,0.004717435255607971
mehl,49,10387,0.004717435255607971
liter,49,10387,0.004717435255607971
an,48,10387,0.0046211610667180126
zum,47,10387,0.004524886877828055
so,45,10387,0.004332338500048137
noch,45,10387,0.004332338500048137
gibt,43,10387,0.00413979012226822
etwas,43,10387,0.00413979012226822
nicht,42,10387,0.004043515933378261
kochen,42,10387,0.004043515933378261
aus,41,10387,0.003947241744488302
zucker,41,10387,0.003947241744488302
kiste,39,10387,0.0037546933667083854
pfeffer,38,10387,0.003658419177818427
ge,37,10387,0.0035621449889284684
gut,36,10387,0.0034658708000385096
bis,36,10387,0.0034658708000385096
einen,34,10387,0.0032733224222585926
läßt,33,10387,0.003177048233368634
gemüse,32,10387,0.003080774044478675
kochkiste,32,10387,0.003080774044478675
uud,31,10387,0.0029844998555887165
muß,29,10387,0.0027919514778087995
zwiebel,29,10387,0.0027919514778087995
suppe,28,10387,0.0026956772889188407
3,28,10387,0.0026956772889188407
6,28,10387,0.0026956772889188407
als,27,10387,0.0025994031000288824
löffel,27,10387,0.0025994031000288824
durch,26,10387,0.0025031289111389237
sich,26,10387,0.0025031289111389237
topf,26,10387,0.0025031289111389237
des,26,10387,0.0025031289111389237
^,24,10387,0.0023105805333590063
wenn,24,10387,0.0023105805333590063
butter,24,10387,0.0023105805333590063
geschnitten,24,10387,0.0023105805333590063
am,24,10387,0.0023105805333590063
gericht,24,10387,0.0023105805333590063
milch,24,10387,0.0023105805333590063
wie,23,10387,0.002214306344469048
graupe,22,10387,0.0021180321555790893
im,22,10387,0.0021180321555790893
einige,22,10387,0.0021180321555790893
weich,21,10387,0.0020217579666891305
z,21,10387,0.0020217579666891305
daß,21,10387,0.0020217579666891305
stehen,21,10387,0.0020217579666891305
dazu,21,10387,0.0020217579666891305
fleisch,20,10387,0.001925483777799172
einbrenne,20,10387,0.001925483777799172
lassen,20,10387,0.001925483777799172
diese,19,10387,0.0018292095889092135
sind,19,10387,0.0018292095889092135
scheiben,19,10387,0.0018292095889092135
sehr,19,10387,0.0018292095889092135
hinein,19,10387,0.0018292095889092135
stunden,19,10387,0.0018292095889092135
kocht,18,10387,0.0017329354000192548
ab,18,10387,0.0017329354000192548
darin,18,10387,0.0017329354000192548
einem,17,10387,0.0016366612111292963
einer,17,10387,0.0016366612111292963
stellt,17,10387,0.0016366612111292963
rohe,16,10387,0.0015403870222393376
geschmack,16,10387,0.0015403870222393376
deckel,16,10387,0.0015403870222393376
essen,16,10387,0.0015403870222393376
geriebene,16,10387,0.0015403870222393376
abgewaschen,16,10387,0.0015403870222393376
minuten,16,10387,0.0015403870222393376
um,16,10387,0.0015403870222393376
heringe,15,10387,0.001444112833349379
gekocht,15,10387,0.001444112833349379
wir,15,10387,0.001444112833349379
sein,15,10387,0.001444112833349379
damit,15,10387,0.001444112833349379
speck,15,10387,0.001444112833349379
über,15,10387,0.001444112833349379
personen,15,10387,0.001444112833349379
10,15,10387,0.001444112833349379
fest,15,10387,0.001444112833349379
kartoffel,14,10387,0.0013478386444594204
unter,14,10387,0.0013478386444594204
gießt,14,10387,0.0013478386444594204
kleine,14,10387,0.0013478386444594204
essig,14,10387,0.0013478386444594204
legt,13,10387,0.0012515644555694619
geschnittene,13,10387,0.0012515644555694619
nur,13,10387,0.0012515644555694619
nun,13,10387,0.0012515644555694619
wenig,13,10387,0.0012515644555694619
stück,13,10387,0.0012515644555694619
vom,13,10387,0.0012515644555694619
5,13,10387,0.0012515644555694619
da,12,10387,0.0011552902666795031
1^,12,10387,0.0011552902666795031
nachdem,12,10387,0.0011552902666795031
bedeckt,12,10387,0.0011552902666795031
hafer,12,10387,0.0011552902666795031
würfel,12,10387,0.0011552902666795031
i,12,10387,0.0011552902666795031
eß,12,10387,0.0011552902666795031
können,12,10387,0.0011552902666795031
hat,12,10387,0.0011552902666795031
boden,12,10387,0.0011552902666795031
zur,12,10387,0.0011552902666795031
darf,11,10387,0.0010590160777895446
müssen,11,10387,0.0010590160777895446
einmal,11,10387,0.0010590160777895446
aber,11,10387,0.0010590160777895446
nnd,11,10387,0.0010590160777895446
vor,11,10387,0.0010590160777895446
welche,11,10387,0.0010590160777895446
haben,11,10387,0.0010590160777895446
pfd,11,10387,0.0010590160777895446
om,11,10387,0.0010590160777895446
sonst,11,10387,0.0010590160777895446
gekochte,11,10387,0.0010590160777895446
schmeckt,11,10387,0.0010590160777895446
alles,11,10387,0.0010590160777895446
ihn,10,10387,0.000962741888899586
bei,10,10387,0.000962741888899586
besonders,10,10387,0.000962741888899586
zeit,10,10387,0.000962741888899586
masse,10,10387,0.000962741888899586
aufkochen,10,10387,0.000962741888899586
kartoffelmehl,10,10387,0.000962741888899586
er,10,10387,0.000962741888899586
trocknen,10,10387,0.000962741888899586
weichgekocht,10,10387,0.000962741888899586
flocken,10,10387,0.000962741888899586
abend,10,10387,0.000962741888899586
abgeschmeckt,10,10387,0.000962741888899586
obst,10,10387,0.000962741888899586
fein,10,10387,0.000962741888899586
auflage,9,10387,0.0008664677000096274
braucht,9,10387,0.0008664677000096274
stücke,9,10387,0.0008664677000096274
wieder,9,10387,0.0008664677000096274
diesem,9,10387,0.0008664677000096274
zwei,9,10387,0.0008664677000096274
holzwolle,9,10387,0.0008664677000096274
gerichte,9,10387,0.0008664677000096274
darüber,9,10387,0.0008664677000096274
zimt,9,10387,0.0008664677000096274
30,9,10387,0.0008664677000096274
indem,9,10387,0.0008664677000096274
vorher,9,10387,0.0008664677000096274
langsam,9,10387,0.0008664677000096274
geschält,9,10387,0.0008664677000096274
ohne,9,10387,0.0008664677000096274
min,9,10387,0.0008664677000096274
darauf,9,10387,0.0008664677000096274
mohrrüben,9,10387,0.0008664677000096274
dies,8,10387,0.0007701935111196688
gewaschen,8,10387,0.0007701935111196688
geschnittenen,8,10387,0.0007701935111196688
40,8,10387,0.0007701935111196688
schale,8,10387,0.0007701935111196688
magermilch,8,10387,0.0007701935111196688
grieß,8,10387,0.0007701935111196688
b,8,10387,0.0007701935111196688
heißem,8,10387,0.0007701935111196688
l,8,10387,0.0007701935111196688
besten,8,10387,0.0007701935111196688
ebenso,8,10387,0.0007701935111196688
messerspitze,8,10387,0.0007701935111196688
wo,8,10387,0.0007701935111196688
hirse,8,10387,0.0007701935111196688
geben,8,10387,0.0007701935111196688
vermischt,7,10387,0.0006739193222297102
mau,7,10387,0.0006739193222297102
schneidet,7,10387,0.0006739193222297102
vorkochzeit,7,10387,0.0006739193222297102
gegeben,7,10387,0.0006739193222297102
zutaten,7,10387,0.0006739193222297102
schnittbohnen,7,10387,0.0006739193222297102
2^,7,10387,0.0006739193222297102
zwiebeln,7,10387,0.0006739193222297102
kochendem,7,10387,0.0006739193222297102
nötig,7,10387,0.0006739193222297102
lorbeerblatt,7,10387,0.0006739193222297102
viel,7,10387,0.0006739193222297102
eingeweicht,7,10387,0.0006739193222297102
suppen,7,10387,0.0006739193222297102
pflaumen,7,10387,0.0006739193222297102
belieben,7,10387,0.0006739193222297102
sondern,7,10387,0.0006739193222297102
machen,7,10387,0.0006739193222297102
kaltem,7,10387,0.0006739193222297102
mitte,7,10387,0.0006739193222297102
fig,7,10387,0.0006739193222297102
prise,7,10387,0.0006739193222297102
zeitungspapier,7,10387,0.0006739193222297102
will,7,10387,0.0006739193222297102
schüttet,7,10387,0.0006739193222297102
