ngram,count,total_words,frequency
und,280,8761,0.031959821938134916
die,193,8761,0.022029448693071566
in,162,8761,0.0184910398356352
der,149,8761,0.01700719095993608
mit,148,8761,0.016893048738728454
man,128,8761,0.014610204314575962
sie,112,8761,0.012783928775253967
den,104,8761,0.011870791005592969
ist,103,8761,0.011756648784385345
zu,91,8761,0.010386942129893847
ein,86,8761,0.009816231023855725
das,84,8761,0.009587946581440476
es,81,8761,0.0092455199178176
nicht,75,8761,0.008560666590571853
von,71,8761,0.008104097705741354
wir,64,8761,0.007305102157287981
eine,58,8761,0.0066202488300422324
wird,55,8761,0.006277822166419359
auch,54,8761,0.006163679945211734
aber,52,8761,0.0059353955027964846
auf,52,8761,0.0059353955027964846
kann,50,8761,0.005707111060381235
oder,49,8761,0.00559296883917361
als,48,8761,0.005478826617965986
ich,48,8761,0.005478826617965986
noch,44,8761,0.005022257733135487
für,43,8761,0.004908115511927862
sind,43,8761,0.004908115511927862
sich,41,8761,0.004679831069512612
daß,39,8761,0.004451546627097363
wie,38,8761,0.004337404405889739
so,36,8761,0.004109119963474489
werden,35,8761,0.0039949777422668645
sehr,34,8761,0.0038808355210592396
aus,34,8761,0.0038808355210592396
im,33,8761,0.003766693299851615
dem,32,8761,0.0036525510786439906
wenn,32,8761,0.0036525510786439906
an,32,8761,0.0036525510786439906
abends,30,8761,0.003424266636228741
mittags,30,8761,0.003424266636228741
am,28,8761,0.0031959821938134917
butter,27,8761,0.003081839972605867
etwas,27,8761,0.003081839972605867
milch,25,8761,0.0028535555301906173
einem,25,8761,0.0028535555301906173
nur,24,8761,0.002739413308982993
kartoffeln,24,8761,0.002739413308982993
gibt,23,8761,0.002625271087775368
jetzt,23,8761,0.002625271087775368
dazu,23,8761,0.002625271087775368
des,22,8761,0.0025111288665677434
er,22,8761,0.0025111288665677434
uns,22,8761,0.0025111288665677434
haben,21,8761,0.002396986645360119
hat,21,8761,0.002396986645360119
durch,20,8761,0.002282844424152494
zucker,20,8761,0.002282844424152494
denn,19,8761,0.0021687022029448695
alle,19,8761,0.0021687022029448695
immer,18,8761,0.0020545599817372445
einen,18,8761,0.0020545599817372445
reis,18,8761,0.0020545599817372445
dann,18,8761,0.0020545599817372445
viel,17,8761,0.0019404177605296198
käse,16,8761,0.0018262755393219953
schon,16,8761,0.0018262755393219953
voll,16,8761,0.0018262755393219953
sein,16,8761,0.0018262755393219953
zur,15,8761,0.0017121333181143706
da,15,8761,0.0017121333181143706
mehr,15,8761,0.0017121333181143706
nach,15,8761,0.0017121333181143706
