ngram,count,total_words,frequency
und,359,10503,0.03418071027325526
die,338,10503,0.03218128153860802
der,252,10503,0.023993144815766924
in,175,10503,0.016661906122060362
das,166,10503,0.01580500809292583
den,157,10503,0.014948110063791297
man,141,10503,0.01342473578977435
ist,139,10503,0.013234314005522232
zu,134,10503,0.012758259544891936
mit,130,10503,0.012377415976387699
nicht,120,10503,0.011425307055127107
auch,116,10503,0.01104446348662287
eine,95,10503,0.009045034751975626
sie,90,10503,0.00856898029134533
wird,83,10503,0.007902504046462915
sich,83,10503,0.007902504046462915
ein,77,10503,0.00733123869370656
aber,77,10503,0.00733123869370656
es,68,10503,0.006474340664572027
von,68,10503,0.006474340664572027
dem,66,10503,0.006283918880319908
so,59,10503,0.005617442635437494
als,58,10503,0.005522231743311435
werden,57,10503,0.005427020851185376
hat,55,10503,0.005236599066933257
ich,54,10503,0.005141388174807198
aus,54,10503,0.005141388174807198
wie,54,10503,0.005141388174807198
wir,52,10503,0.00495096639055508
daß,51,10503,0.00485575549842902
kann,49,10503,0.0046653337141769015
ganz,48,10503,0.004570122822050843
oder,48,10503,0.004570122822050843
wenn,46,10503,0.004379701037798724
nur,43,10503,0.0040940683614205465
sehr,40,10503,0.003808435685042369
auf,40,10503,0.003808435685042369
noch,40,10503,0.003808435685042369
bei,40,10503,0.003808435685042369
an,40,10503,0.003808435685042369
er,36,10503,0.003427592116538132
gut,35,10503,0.003332381224412073
im,34,10503,0.0032371703322860135
sind,33,10503,0.003141959440159954
reis,33,10503,0.003141959440159954
uns,32,10503,0.003046748548033895
zum,32,10503,0.003046748548033895
haben,31,10503,0.002951537655907836
diese,31,10503,0.002951537655907836
suppe,30,10503,0.0028563267637817767
einen,30,10503,0.0028563267637817767
ja,30,10503,0.0028563267637817767
dann,30,10503,0.0028563267637817767
tomaten,29,10503,0.0027611158716557174
durch,28,10503,0.002665904979529658
kartoffeln,28,10503,0.002665904979529658
einem,28,10503,0.002665904979529658
kartoffel,28,10503,0.002665904979529658
des,27,10503,0.002570694087403599
da,27,10503,0.002570694087403599
für,27,10503,0.002570694087403599
sein,26,10503,0.00247548319527754
was,25,10503,0.0023802723031514806
zwiebel,24,10503,0.0022850614110254213
ge,24,10503,0.0022850614110254213
um,24,10503,0.0022850614110254213
kochen,24,10503,0.0022850614110254213
natürlich,24,10503,0.0022850614110254213
nach,24,10503,0.0022850614110254213
einer,23,10503,0.002189850518899362
brühe,22,10503,0.0020946396267733027
muß,22,10503,0.0020946396267733027
immer,21,10503,0.001999428734647244
schon,21,10503,0.001999428734647244
hier,21,10503,0.001999428734647244
denn,20,10503,0.0019042178425211845
dazu,20,10503,0.0019042178425211845
etwas,20,10503,0.0019042178425211845
dieser,20,10503,0.0019042178425211845
recht,18,10503,0.001713796058269066
speise,18,10503,0.001713796058269066
suppen,18,10503,0.001713796058269066
gar,18,10503,0.001713796058269066
unter,17,10503,0.0016185851661430068
zur,17,10503,0.0016185851661430068
können,17,10503,0.0016185851661430068
geschmack,17,10503,0.0016185851661430068
butter,17,10503,0.0016185851661430068
gekocht,16,10503,0.0015233742740169475
fülle,16,10503,0.0015233742740169475
kommt,16,10503,0.0015233742740169475
fleisch,16,10503,0.0015233742740169475
sondern,16,10503,0.0015233742740169475
über,16,10503,0.0015233742740169475
essen,15,10503,0.0014281633818908884
nehmen,15,10503,0.0014281633818908884
art,15,10503,0.0014281633818908884
wasser,15,10503,0.0014281633818908884
vor,15,10503,0.0014281633818908884
mehr,15,10503,0.0014281633818908884
küche,15,10503,0.0014281633818908884
brei,14,10503,0.001332952489764829
will,14,10503,0.001332952489764829
wenig,14,10503,0.001332952489764829
nun,14,10503,0.001332952489764829
jetzt,13,10503,0.00123774159763877
machen,13,10503,0.00123774159763877
diesem,13,10503,0.00123774159763877
erst,13,10503,0.00123774159763877
wieder,13,10503,0.00123774159763877
läßt,13,10503,0.00123774159763877
gibt,13,10503,0.00123774159763877
doch,13,10503,0.00123774159763877
salz,12,10503,0.0011425307055127106
gute,12,10503,0.0011425307055127106
also,12,10503,0.0011425307055127106
nichts,12,10503,0.0011425307055127106
geben,12,10503,0.0011425307055127106
viel,12,10503,0.0011425307055127106
6er,12,10503,0.0011425307055127106
vom,12,10503,0.0011425307055127106
selbst,12,10503,0.0011425307055127106
tun,11,10503,0.0010473198133866513
zwiebeln,11,10503,0.0010473198133866513
gerade,11,10503,0.0010473198133866513
speisen,11,10503,0.0010473198133866513
schmecken,11,10503,0.0010473198133866513
getan,11,10503,0.0010473198133866513
käse,11,10503,0.0010473198133866513
würfel,11,10503,0.0010473198133866513
zucker,10,10503,0.0009521089212605922
müssen,10,10503,0.0009521089212605922
wirklich,10,10503,0.0009521089212605922
sonst,10,10503,0.0009521089212605922
kleine,10,10503,0.0009521089212605922
alle,10,10503,0.0009521089212605922
gleich,10,10503,0.0009521089212605922
ohne,10,10503,0.0009521089212605922
alles,10,10503,0.0009521089212605922
anderen,9,10503,0.000856898029134533
eier,9,10503,0.000856898029134533
verrührt,9,10503,0.000856898029134533
selber,9,10503,0.000856898029134533
milch,9,10503,0.000856898029134533
ver,9,10503,0.000856898029134533
ihr,9,10503,0.000856898029134533
zusatz,9,10503,0.000856898029134533
früher,9,10503,0.000856898029134533
bis,9,10503,0.000856898029134533
klein,9,10503,0.000856898029134533
mir,9,10503,0.000856898029134533
ihn,9,10503,0.000856898029134533
zwei,9,10503,0.000856898029134533
schale,9,10503,0.000856898029134533
schmeckt,9,10503,0.000856898029134533
soll,9,10503,0.000856898029134533
habe,9,10503,0.000856898029134533
gehört,9,10503,0.000856898029134533
frau,8,10503,0.0007616871370084737
kommen,8,10503,0.0007616871370084737
lassen,8,10503,0.0007616871370084737
herstellen,8,10503,0.0007616871370084737
tomate,8,10503,0.0007616871370084737
gemüse,8,10503,0.0007616871370084737
öl,8,10503,0.0007616871370084737
gericht,8,10503,0.0007616871370084737
besser,8,10503,0.0007616871370084737
weiß,8,10503,0.0007616871370084737
sowohl,8,10503,0.0007616871370084737
lage,8,10503,0.0007616871370084737
große,8,10503,0.0007616871370084737
guten,8,10503,0.0007616871370084737
neue,8,10503,0.0007616871370084737
damit,8,10503,0.0007616871370084737
seine,8,10503,0.0007616871370084737
geschnitten,8,10503,0.0007616871370084737
war,8,10503,0.0007616871370084737
einmal,7,10503,0.0006664762448824145
vielen,7,10503,0.0006664762448824145
kraut,7,10503,0.0006664762448824145
sache,7,10503,0.0006664762448824145
weit,7,10503,0.0006664762448824145
sauerkraut,7,10503,0.0006664762448824145
eines,7,10503,0.0006664762448824145
kunst,7,10503,0.0006664762448824145
weich,7,10503,0.0006664762448824145
kartoffelbrei,7,10503,0.0006664762448824145
kar,7,10503,0.0006664762448824145
jedes,7,10503,0.0006664762448824145
fleischbrühe,7,10503,0.0006664762448824145
heißt,7,10503,0.0006664762448824145
andere,7,10503,0.0006664762448824145
hinein,7,10503,0.0006664762448824145
i,7,10503,0.0006664762448824145
"""",7,10503,0.0006664762448824145
keine,7,10503,0.0006664762448824145
diesen,7,10503,0.0006664762448824145
allerdings,7,10503,0.0006664762448824145
weil,7,10503,0.0006664762448824145
darf,7,10503,0.0006664762448824145
willen,7,10503,0.0006664762448824145
biskuit,7,10503,0.0006664762448824145
be,7,10503,0.0006664762448824145
empfiehlt,6,10503,0.0005712653527563553
leicht,6,10503,0.0005712653527563553
halben,6,10503,0.0005712653527563553
bestreut,6,10503,0.0005712653527563553
sagt,6,10503,0.0005712653527563553
süßen,6,10503,0.0005712653527563553
bringen,6,10503,0.0005712653527563553
etwa,6,10503,0.0005712653527563553
feuer,6,10503,0.0005712653527563553
macht,6,10503,0.0005712653527563553
nährwert,6,10503,0.0005712653527563553
semmel,6,10503,0.0005712653527563553
l,6,10503,0.0005712653527563553
zwar,6,10503,0.0005712653527563553
spielt,6,10503,0.0005712653527563553
ihren,6,10503,0.0005712653527563553
vorher,6,10503,0.0005712653527563553
mich,6,10503,0.0005712653527563553
gemacht,6,10503,0.0005712653527563553
allem,6,10503,0.0005712653527563553
ihre,6,10503,0.0005712653527563553
möchte,6,10503,0.0005712653527563553
fettlose,6,10503,0.0005712653527563553
mandeln,6,10503,0.0005712653527563553
braucht,6,10503,0.0005712653527563553
tomatensoße,6,10503,0.0005712653527563553
wohl,6,10503,0.0005712653527563553
parmesankäse,6,10503,0.0005712653527563553
darüber,6,10503,0.0005712653527563553
jede,6,10503,0.0005712653527563553
jeder,6,10503,0.0005712653527563553
gegeben,6,10503,0.0005712653527563553
ihm,6,10503,0.0005712653527563553
seinen,6,10503,0.0005712653527563553
allen,6,10503,0.0005712653527563553
parmesan,6,10503,0.0005712653527563553
fein,5,10503,0.0004760544606302961
teil,5,10503,0.0004760544606302961
teller,5,10503,0.0004760544606302961
gehackte,5,10503,0.0004760544606302961
ihrem,5,10503,0.0004760544606302961
namen,5,10503,0.0004760544606302961
ganze,5,10503,0.0004760544606302961
salzwasser,5,10503,0.0004760544606302961
kocht,5,10503,0.0004760544606302961
fleischlosen,5,10503,0.0004760544606302961
ab,5,10503,0.0004760544606302961
unserem,5,10503,0.0004760544606302961
zitronenschale,5,10503,0.0004760544606302961
eigentlich,5,10503,0.0004760544606302961
stehen,5,10503,0.0004760544606302961
erbsen,5,10503,0.0004760544606302961
finden,5,10503,0.0004760544606302961
fett,5,10503,0.0004760544606302961
übrigens,5,10503,0.0004760544606302961
worden,5,10503,0.0004760544606302961
salat,5,10503,0.0004760544606302961
braun,5,10503,0.0004760544606302961
un6,5,10503,0.0004760544606302961
kurz,5,10503,0.0004760544606302961
königin,5,10503,0.0004760544606302961
or,5,10503,0.0004760544606302961
gehackten,5,10503,0.0004760544606302961
herrlichen,5,10503,0.0004760544606302961
beste,5,10503,0.0004760544606302961
übrigen,5,10503,0.0004760544606302961
genau,5,10503,0.0004760544606302961
zubereitung,5,10503,0.0004760544606302961
unsere,5,10503,0.0004760544606302961
nimmt,5,10503,0.0004760544606302961
6ie,5,10503,0.0004760544606302961
fertig,5,10503,0.0004760544606302961
falle,5,10503,0.0004760544606302961
viele,5,10503,0.0004760544606302961
bekommen,5,10503,0.0004760544606302961
obwohl,5,10503,0.0004760544606302961
pilze,5,10503,0.0004760544606302961
denen,5,10503,0.0004760544606302961
nennt,5,10503,0.0004760544606302961
nennen,5,10503,0.0004760544606302961
lich,5,10503,0.0004760544606302961
groß,5,10503,0.0004760544606302961
her,5,10503,0.0004760544606302961
unseren,5,10503,0.0004760544606302961
tisch,5,10503,0.0004760544606302961
wer,5,10503,0.0004760544606302961
hin,5,10503,0.0004760544606302961
sieb,5,10503,0.0004760544606302961
pfeffer,5,10503,0.0004760544606302961
vorschrift,5,10503,0.0004760544606302961
guter,5,10503,0.0004760544606302961
gerichte,5,10503,0.0004760544606302961
10,5,10503,0.0004760544606302961
tomatentunke,5,10503,0.0004760544606302961
mehl,5,10503,0.0004760544606302961
ungemein,4,10503,0.00038084356850423686
geworden,4,10503,0.00038084356850423686
wunder,4,10503,0.00038084356850423686
während,4,10503,0.00038084356850423686
gelb,4,10503,0.00038084356850423686
bißchen,4,10503,0.00038084356850423686
apfelmus,4,10503,0.00038084356850423686
kohl,4,10503,0.00038084356850423686
nannte,4,10503,0.00038084356850423686
hütchen,4,10503,0.00038084356850423686
bleiben,4,10503,0.00038084356850423686
betracht,4,10503,0.00038084356850423686
gutes,4,10503,0.00038084356850423686
mohn,4,10503,0.00038084356850423686
absolut,4,10503,0.00038084356850423686
feinsten,4,10503,0.00038084356850423686
koch,4,10503,0.00038084356850423686
bekommt,4,10503,0.00038084356850423686
schüssel,4,10503,0.00038084356850423686
fleischlose,4,10503,0.00038084356850423686
eignet,4,10503,0.00038084356850423686
anderer,4,10503,0.00038084356850423686
ehren,4,10503,0.00038084356850423686
soße,4,10503,0.00038084356850423686
je,4,10503,0.00038084356850423686
fleischextrakt,4,10503,0.00038084356850423686
seines,4,10503,0.00038084356850423686
mang,4,10503,0.00038084356850423686
dichter,4,10503,0.00038084356850423686
übergossen,4,10503,0.00038084356850423686
zeit,4,10503,0.00038084356850423686
einige,4,10503,0.00038084356850423686
fortwährendem,4,10503,0.00038084356850423686
essig,4,10503,0.00038084356850423686
kaum,4,10503,0.00038084356850423686
außerordentlich,4,10503,0.00038084356850423686
gegen,4,10503,0.00038084356850423686
wissen,4,10503,0.00038084356850423686
gefüllte,4,10503,0.00038084356850423686
gesagt,4,10503,0.00038084356850423686
bedarf,4,10503,0.00038084356850423686
sogar,4,10503,0.00038084356850423686
vermengt,4,10503,0.00038084356850423686
gezeichnet,4,10503,0.00038084356850423686
wollen,4,10503,0.00038084356850423686
rezepte,4,10503,0.00038084356850423686
vielleicht,4,10503,0.00038084356850423686
jedem,4,10503,0.00038084356850423686
gießt,4,10503,0.00038084356850423686
oxena,4,10503,0.00038084356850423686
steht,4,10503,0.00038084356850423686
bleibt,4,10503,0.00038084356850423686
gewaschen,4,10503,0.00038084356850423686
geschmacke,4,10503,0.00038084356850423686
sobald,4,10503,0.00038084356850423686
rührt,4,10503,0.00038084356850423686
warum,4,10503,0.00038084356850423686
maccaroni,4,10503,0.00038084356850423686
gilt,4,10503,0.00038084356850423686
süße,4,10503,0.00038084356850423686
weg,4,10503,0.00038084356850423686
außer,4,10503,0.00038084356850423686
minute,4,10503,0.00038084356850423686
dadurch,4,10503,0.00038084356850423686
anderes,4,10503,0.00038084356850423686
davon,4,10503,0.00038084356850423686
nolle,4,10503,0.00038084356850423686
dort,4,10503,0.00038084356850423686
ei,4,10503,0.00038084356850423686
entfernt,4,10503,0.00038084356850423686
anders,4,10503,0.00038084356850423686
welt,4,10503,0.00038084356850423686
besonders,4,10503,0.00038084356850423686
keinem,4,10503,0.00038084356850423686
weißkohl,4,10503,0.00038084356850423686
leider,4,10503,0.00038084356850423686
gegessen,4,10503,0.00038084356850423686
lange,4,10503,0.00038084356850423686
kochende,4,10503,0.00038084356850423686
darauf,4,10503,0.00038084356850423686
zweck,4,10503,0.00038084356850423686
karotten,4,10503,0.00038084356850423686
kuchen,4,10503,0.00038084356850423686
schmack,4,10503,0.00038084356850423686
aller,4,10503,0.00038084356850423686
gulasch,4,10503,0.00038084356850423686
beim,4,10503,0.00038084356850423686
weise,4,10503,0.00038084356850423686
oben,4,10503,0.00038084356850423686
rolle,4,10503,0.00038084356850423686
versuch,4,10503,0.00038084356850423686
gemischt,3,10503,0.00028563267637817766
bereiten,3,10503,0.00028563267637817766
biskuits,3,10503,0.00028563267637817766
k^rsu,3,10503,0.00028563267637817766
heiße,3,10503,0.00028563267637817766
natür,3,10503,0.00028563267637817766
pfennig,3,10503,0.00028563267637817766
nudeln,3,10503,0.00028563267637817766
20,3,10503,0.00028563267637817766
echte,3,10503,0.00028563267637817766
allein,3,10503,0.00028563267637817766
wenigstens,3,10503,0.00028563267637817766
dieses,3,10503,0.00028563267637817766
großen,3,10503,0.00028563267637817766
fletcher,3,10503,0.00028563267637817766
charakter,3,10503,0.00028563267637817766
erhält,3,10503,0.00028563267637817766
dicht,3,10503,0.00028563267637817766
mittelgroße,3,10503,0.00028563267637817766
erobert,3,10503,0.00028563267637817766
schlechten,3,10503,0.00028563267637817766
schmoren,3,10503,0.00028563267637817766
voll,3,10503,0.00028563267637817766
längst,3,10503,0.00028563267637817766
gewesen,3,10503,0.00028563267637817766
spielen,3,10503,0.00028563267637817766
nehme,3,10503,0.00028563267637817766
weniger,3,10503,0.00028563267637817766
beispiel,3,10503,0.00028563267637817766
gleichzeitig,3,10503,0.00028563267637817766
ersatz,3,10503,0.00028563267637817766
bouillon,3,10503,0.00028563267637817766
gebracht,3,10503,0.00028563267637817766
gefüllten,3,10503,0.00028563267637817766
eben,3,10503,0.00028563267637817766
volksnahrungsmittel,3,10503,0.00028563267637817766
erfunden,3,10503,0.00028563267637817766
herstellung,3,10503,0.00028563267637817766
ideal,3,10503,0.00028563267637817766
legt,3,10503,0.00028563267637817766
seit,3,10503,0.00028563267637817766
ihnen,3,10503,0.00028563267637817766
stunden,3,10503,0.00028563267637817766
halten,3,10503,0.00028563267637817766
ofen,3,10503,0.00028563267637817766
zurück,3,10503,0.00028563267637817766
freilich,3,10503,0.00028563267637817766
kochkunst,3,10503,0.00028563267637817766
türken,3,10503,0.00028563267637817766
erbsenmehl,3,10503,0.00028563267637817766
setzt,3,10503,0.00028563267637817766
minuten,3,10503,0.00028563267637817766
nich,3,10503,0.00028563267637817766
wundervoll,3,10503,0.00028563267637817766
rohe,3,10503,0.00028563267637817766
höchstens,3,10503,0.00028563267637817766
wort,3,10503,0.00028563267637817766
dabei,3,10503,0.00028563267637817766
mein,3,10503,0.00028563267637817766
seiner,3,10503,0.00028563267637817766
geschmorte,3,10503,0.00028563267637817766
größte,3,10503,0.00028563267637817766
sprechen,3,10503,0.00028563267637817766
r,3,10503,0.00028563267637817766
lang,3,10503,0.00028563267637817766
„der,3,10503,0.00028563267637817766
gebratene,3,10503,0.00028563267637817766
seele,3,10503,0.00028563267637817766
tut,3,10503,0.00028563267637817766
schmackhafte,3,10503,0.00028563267637817766
daraus,3,10503,0.00028563267637817766
7,3,10503,0.00028563267637817766
heißen,3,10503,0.00028563267637817766
kalt,3,10503,0.00028563267637817766
deutschen,3,10503,0.00028563267637817766
verlangt,3,10503,0.00028563267637817766
trotzdem,3,10503,0.00028563267637817766
übrig,3,10503,0.00028563267637817766
halb,3,10503,0.00028563267637817766
kraft,3,10503,0.00028563267637817766
kennt,3,10503,0.00028563267637817766
erreicht,3,10503,0.00028563267637817766
pfund,3,10503,0.00028563267637817766
berühmte,3,10503,0.00028563267637817766
bratofen,3,10503,0.00028563267637817766
zentimeter,3,10503,0.00028563267637817766
geschält,3,10503,0.00028563267637817766
ganzen,3,10503,0.00028563267637817766
schmackhaftigkeit,3,10503,0.00028563267637817766
knoblauch,3,10503,0.00028563267637817766
grunde,3,10503,0.00028563267637817766
dicken,3,10503,0.00028563267637817766
hausfrau,3,10503,0.00028563267637817766
deren,3,10503,0.00028563267637817766
schlägt,3,10503,0.00028563267637817766
damals,3,10503,0.00028563267637817766
z,3,10503,0.00028563267637817766
stücke,3,10503,0.00028563267637817766
brauche,3,10503,0.00028563267637817766
teuer,3,10503,0.00028563267637817766
bildet,3,10503,0.00028563267637817766
toffel,3,10503,0.00028563267637817766
ausgezeichnet,3,10503,0.00028563267637817766
nie,3,10503,0.00028563267637817766
5,3,10503,0.00028563267637817766
darunter,3,10503,0.00028563267637817766
1,3,10503,0.00028563267637817766
„das,3,10503,0.00028563267637817766
übergössen,3,10503,0.00028563267637817766
länger,3,10503,0.00028563267637817766
semmeln,3,10503,0.00028563267637817766
kräftige,3,10503,0.00028563267637817766
apfelreis,3,10503,0.00028563267637817766
erfüllt,3,10503,0.00028563267637817766
sagen,3,10503,0.00028563267637817766
petersilie,3,10503,0.00028563267637817766
v,3,10503,0.00028563267637817766
geschieht,3,10503,0.00028563267637817766
geht,3,10503,0.00028563267637817766
dienste,3,10503,0.00028563267637817766
risotti,3,10503,0.00028563267637817766
heute,3,10503,0.00028563267637817766
kür,3,10503,0.00028563267637817766
risotto,3,10503,0.00028563267637817766
rohen,3,10503,0.00028563267637817766
geriebene,3,10503,0.00028563267637817766
pflaumenmus,3,10503,0.00028563267637817766
nämlich,3,10503,0.00028563267637817766
ebenso,3,10503,0.00028563267637817766
liegen,3,10503,0.00028563267637817766
kartoffelsuppe,3,10503,0.00028563267637817766
köstlichen,3,10503,0.00028563267637817766
billig,3,10503,0.00028563267637817766
brauchen,3,10503,0.00028563267637817766
hatte,3,10503,0.00028563267637817766
tugend,3,10503,0.00028563267637817766
vergessen,3,10503,0.00028563267637817766
kochbuche,3,10503,0.00028563267637817766
wäre,3,10503,0.00028563267637817766
schicht,3,10503,0.00028563267637817766
kriegs,3,10503,0.00028563267637817766
letzten,3,10503,0.00028563267637817766
nahrhaft,3,10503,0.00028563267637817766
ob,3,10503,0.00028563267637817766
liter,3,10503,0.00028563267637817766
wo,3,10503,0.00028563267637817766
3,3,10503,0.00028563267637817766
koegs,3,10503,0.00028563267637817766
leben,3,10503,0.00028563267637817766
wundervolles,3,10503,0.00028563267637817766
darum,3,10503,0.00028563267637817766
korinthen,3,10503,0.00028563267637817766
gefüllt,3,10503,0.00028563267637817766
berliner,3,10503,0.00028563267637817766
unserer,3,10503,0.00028563267637817766
sah,3,10503,0.00028563267637817766
mohrrüben,3,10503,0.00028563267637817766
daran,3,10503,0.00028563267637817766
früchte,3,10503,0.00028563267637817766
sehen,3,10503,0.00028563267637817766
teelöffel,3,10503,0.00028563267637817766
meinen,3,10503,0.00028563267637817766
frischen,3,10503,0.00028563267637817766
gesunden,3,10503,0.00028563267637817766
hinreichend,2,10503,0.00019042178425211843
unglück,2,10503,0.00019042178425211843
krumen,2,10503,0.00019042178425211843
herz,2,10503,0.00019042178425211843
einzelne,2,10503,0.00019042178425211843
jener,2,10503,0.00019042178425211843
empfehlen,2,10503,0.00019042178425211843
kochbücher,2,10503,0.00019042178425211843
überdies,2,10503,0.00019042178425211843
selleriesalat,2,10503,0.00019042178425211843
bessere,2,10503,0.00019042178425211843
roh,2,10503,0.00019042178425211843
bilden,2,10503,0.00019042178425211843
jedermanns,2,10503,0.00019042178425211843
maggiwürze,2,10503,0.00019042178425211843
kohlwürstchen,2,10503,0.00019042178425211843
gold,2,10503,0.00019042178425211843
6a,2,10503,0.00019042178425211843
kreischen,2,10503,0.00019042178425211843
aufwenden,2,10503,0.00019042178425211843
verliert,2,10503,0.00019042178425211843
fast,2,10503,0.00019042178425211843
sellerie,2,10503,0.00019042178425211843
asche,2,10503,0.00019042178425211843
dienstfreien,2,10503,0.00019042178425211843
delikatesse,2,10503,0.00019042178425211843
haupt,2,10503,0.00019042178425211843
stellung,2,10503,0.00019042178425211843
käsehütchen,2,10503,0.00019042178425211843
folge,2,10503,0.00019042178425211843
feste,2,10503,0.00019042178425211843
kein,2,10503,0.00019042178425211843
glaubt,2,10503,0.00019042178425211843
schaden,2,10503,0.00019042178425211843
antwort,2,10503,0.00019042178425211843
eingekochte,2,10503,0.00019042178425211843
vermischt,2,10503,0.00019042178425211843
„aber,2,10503,0.00019042178425211843
k,2,10503,0.00019042178425211843
verrühren,2,10503,0.00019042178425211843
maggi,2,10503,0.00019042178425211843
kartoffelsalat,2,10503,0.00019042178425211843
vorzug,2,10503,0.00019042178425211843
küchenmeister,2,10503,0.00019042178425211843
12,2,10503,0.00019042178425211843
aufgetragen,2,10503,0.00019042178425211843
geschälte,2,10503,0.00019042178425211843
wert,2,10503,0.00019042178425211843
leistungen,2,10503,0.00019042178425211843
namentlich,2,10503,0.00019042178425211843
geruch,2,10503,0.00019042178425211843
reiche,2,10503,0.00019042178425211843
rung,2,10503,0.00019042178425211843
6,2,10503,0.00019042178425211843
schönen,2,10503,0.00019042178425211843
belieben,2,10503,0.00019042178425211843
kapern,2,10503,0.00019042178425211843
savarin,2,10503,0.00019042178425211843
