ngram,count,total_words,frequency
und,703,23899,0.02941545671367003
mit,655,23899,0.027407004477174778
1,638,23899,0.026695677643416044
der,529,23899,0.022134817356374743
die,496,23899,0.020754006443784258
2,418,23899,0.017490271559479475
in,394,23899,0.01648604544123185
wasser,369,23899,0.015439976568057241
eßl,309,23899,0.012929411272438178
salz,291,23899,0.012176241683752458
man,274,23899,0.011464914849993724
das,251,23899,0.010502531486673083
wird,226,23899,0.009456462613498473
werden,215,23899,0.008996192309301645
sie,200,23899,0.00836855098539688
dem,198,23899,0.00828486547554291
zum,184,23899,0.007699066906565129
pfd,180,23899,0.007531695886857191
i,172,23899,0.007196953847441316
mehl,168,23899,0.007029582827733378
nr,167,23899,0.006987740072806394
kartoffeln,156,23899,0.006527469768609565
den,152,23899,0.006360098748901628
fett,149,23899,0.006234570484120674
3,136,23899,0.005690614670069877
dann,135,23899,0.005648771915142893
kochen,135,23899,0.005648771915142893
zeitdauer,129,23899,0.005397715385580986
4,127,23899,0.0053140298757270174
nach,121,23899,0.0050629733461651115
für,117,23899,0.0048956023264571736
nnd,117,23899,0.0048956023264571736
^,112,23899,0.004686388551822252
von,111,23899,0.004644545796895268
gibt,111,23899,0.004644545796895268
gekocht,110,23899,0.0046027030419682835
zucker,107,23899,0.00447717477718733
oder,107,23899,0.00447717477718733
des,107,23899,0.00447717477718733
bereitung,106,23899,0.004435332022260346
pfeffer,102,23899,0.004267961002552408
zu,102,23899,0.004267961002552408
läßt,100,23899,0.00418427549269844
auf,97,23899,0.004058747227917486
ist,96,23899,0.004016904472990502
uud,95,23899,0.003975061718063518
std,94,23899,0.003933218963136533
v,92,23899,0.0038495334532825643
etwas,91,23899,0.00380769069835558
stdn,84,23899,0.003514791413866689
prise,83,23899,0.0034729486589397045
„,81,23899,0.003389263149085736
es,79,23899,0.003305577639231767
noch,78,23899,0.0032637348843047825
zwiebel,75,23899,0.0031382066195238295
ein,74,23899,0.003096363864596845
personen,74,23899,0.003096363864596845
eine,72,23899,0.003012678354742876
essig,71,23899,0.002970835599815892
l,69,23899,0.002887150089961923
milch,69,23899,0.002887150089961923
kochendes,64,23899,0.002677936315327001
5,64,23899,0.002677936315327001
fleisch,62,23899,0.0025942508054730322
hinzu,58,23899,0.0024268797857650948
min,56,23899,0.002343194275911126
10,51,23899,0.002133980501276204
sauce,51,23899,0.002133980501276204
bis,51,23899,0.002133980501276204
einem,51,23899,0.002133980501276204
teelöffel,50,23899,0.00209213774634922
kochendem,49,23899,0.0020502949914222354
speck,49,23899,0.0020502949914222354
salzwasser,48,23899,0.002008452236495251
gar,47,23899,0.0019666094815682664
muß,47,23899,0.0019666094815682664
langsam,47,23899,0.0019666094815682664
z,46,23899,0.0019247667266412821
semmel,45,23899,0.0018829239717142977
zur,42,23899,0.0017573957069333445
wenn,42,23899,0.0017573957069333445
petersilie,42,23899,0.0017573957069333445
ihn,41,23899,0.00171555295200636
ge,41,23899,0.00171555295200636
durch,41,23899,0.00171555295200636
bohnen,40,23899,0.0016737101970793757
geschnitten,40,23899,0.0016737101970793757
gewaschen,39,23899,0.0016318674421523913
kaltem,39,23899,0.0016318674421523913
salzkartoffeln,39,23899,0.0016318674421523913
unter,38,23899,0.001590024687225407
kl,37,23899,0.0015481819322984225
gegeben,37,23899,0.0015481819322984225
gut,36,23899,0.001506339177371438
rührt,36,23899,0.001506339177371438
einen,35,23899,0.0014644964224444538
reis,35,23899,0.0014644964224444538
sich,35,23899,0.0014644964224444538
sind,34,23899,0.0014226536675174693
stunde,34,23899,0.0014226536675174693
minuten,34,23899,0.0014226536675174693
6,34,23899,0.0014226536675174693
butter,33,23899,0.001380810912590485
schale,32,23899,0.0013389681576635006
verrührt,32,23899,0.0013389681576635006
zugedeckt,32,23899,0.0013389681576635006
sieb,32,23899,0.0013389681576635006
im,31,23899,0.0012971254027365161
er,31,23899,0.0012971254027365161
aufgekocht,31,23899,0.0012971254027365161
fein,31,23899,0.0012971254027365161
brühe,31,23899,0.0012971254027365161
maggi,31,23899,0.0012971254027365161
einer,31,23899,0.0012971254027365161
an,30,23899,0.0012552826478095319
vor,30,23899,0.0012552826478095319
ganz,30,23899,0.0012552826478095319
g,30,23899,0.0012552826478095319
so,29,23899,0.0012134398928825474
teig,29,23899,0.0012134398928825474
nicht,29,23899,0.0012134398928825474
