ngram,count,total_words,frequency
und,359,10622,0.03379777819619657
die,221,10622,0.020805874599887027
mit,220,10622,0.02071173037092826
in,211,10622,0.019864432310299378
man,210,10622,0.019770288081340615
1,168,10622,0.01581623046507249
2,142,10622,0.013368480512144605
wasser,126,10622,0.011862172848804368
salz,119,10622,0.011203163246093014
oder,116,10622,0.01092073055921672
fett,115,10622,0.010826586330257956
das,112,10622,0.010544153643381661
zu,96,10622,0.009037845980041424
wird,94,10622,0.008849557522123894
der,86,10622,0.008096403690453776
werden,84,10622,0.007908115232536246
gibt,80,10622,0.007531538316701186
zwiebel,73,10622,0.006872528713989833
sie,71,10622,0.006684240256072302
gramm,69,10622,0.006495951798154773
mehl,63,10622,0.005931086424402184
liter,62,10622,0.00583694219544342
eßlöffel,60,10622,0.005648653737525889
dem,60,10622,0.005648653737525889
pfd,58,10622,0.00546036527960836
milch,57,10622,0.005366221050649595
von,56,10622,0.0052720768216908305
den,55,10622,0.005177932592732065
dann,54,10622,0.005083788363773301
kann,51,10622,0.0048013556768970065
kartoffeln,51,10622,0.0048013556768970065
fleisch,49,10622,0.004613067218979476
4,48,10622,0.004518922990020712
uud,46,10622,0.004330634532103182
gut,43,10622,0.004048201845226888
läßt,42,10622,0.003954057616268123
etwas,41,10622,0.0038599133873093577
auf,40,10622,0.003765769158350593
ein,40,10622,0.003765769158350593
kleine,39,10622,0.0036716249293918283
eine,38,10622,0.0035774807004330636
im,35,10622,0.003295048013556769
zucker,34,10622,0.0032009037845980044
stunde,32,10622,0.0030126153266804745
zum,32,10622,0.0030126153266804745
es,31,10622,0.00291847109772171
aus,31,10622,0.00291847109772171
gekocht,30,10622,0.0028243268687629447
an,30,10622,0.0028243268687629447
minuten,29,10622,0.00273018263980418
petersilie,29,10622,0.00273018263980418
nach,28,10622,0.0026360384108454153
rüben,28,10622,0.0026360384108454153
ist,28,10622,0.0026360384108454153
ge,28,10622,0.0026360384108454153
dazu,27,10622,0.0025418941818866505
geschnitten,27,10622,0.0025418941818866505
wie,26,10622,0.0024477499529278854
auch,25,10622,0.0023536057239691207
kochen,25,10622,0.0023536057239691207
ab,25,10622,0.0023536057239691207
v2,24,10622,0.002259461495010356
pfeffer,24,10622,0.002259461495010356
heißem,24,10622,0.002259461495010356
kocht,24,10622,0.002259461495010356
3,24,10622,0.002259461495010356
rahm,23,10622,0.002165317266051591
als,23,10622,0.002165317266051591
suppe,23,10622,0.002165317266051591
weckmehl,23,10622,0.002165317266051591
unä,22,10622,0.002071173037092826
stunden,22,10622,0.002071173037092826
vs,22,10622,0.002071173037092826
10,21,10622,0.0019770288081340614
unter,21,10622,0.0019770288081340614
reis,20,10622,0.0018828845791752965
gemüse,20,10622,0.0018828845791752965
wenig,20,10622,0.0018828845791752965
bis,20,10622,0.0018828845791752965
zugegeben,19,10622,0.0017887403502165318
durch,19,10622,0.0017887403502165318
essig,19,10622,0.0017887403502165318
beim,19,10622,0.0017887403502165318
psd,19,10622,0.0017887403502165318
ihn,19,10622,0.0017887403502165318
einer,18,10622,0.0016945961212577669
fleischbrühe,18,10622,0.0016945961212577669
ilt,18,10622,0.0016945961212577669
40,18,10622,0.0016945961212577669
löffel,18,10622,0.0016945961212577669
so,17,10622,0.0016004518922990022
weich,17,10622,0.0016004518922990022
mau,17,10622,0.0016004518922990022
am,17,10622,0.0016004518922990022
leber,17,10622,0.0016004518922990022
butter,17,10622,0.0016004518922990022
ei,17,10622,0.0016004518922990022
äer,17,10622,0.0016004518922990022
soße,16,10622,0.0015063076633402373
masse,16,10622,0.0015063076633402373
scheiben,16,10622,0.0015063076633402373
nnd,16,10622,0.0015063076633402373
gelbe,16,10622,0.0015063076633402373
rührt,16,10622,0.0015063076633402373
kaltem,16,10622,0.0015063076633402373
z,16,10622,0.0015063076633402373
schön,15,10622,0.0014121634343814723
zeit,15,10622,0.0014121634343814723
noch,15,10622,0.0014121634343814723
brei,15,10622,0.0014121634343814723
butterersatz,15,10622,0.0014121634343814723
eier,15,10622,0.0014121634343814723
gegeben,15,10622,0.0014121634343814723
5,15,10622,0.0014121634343814723
kriegsmehl,15,10622,0.0014121634343814723
er,14,10622,0.0013180192054227076
anrichten,14,10622,0.0013180192054227076
fein,14,10622,0.0013180192054227076
äie,14,10622,0.0013180192054227076
wenn,14,10622,0.0013180192054227076
kraut,14,10622,0.0013180192054227076
vom,14,10622,0.0013180192054227076
salzwasser,14,10622,0.0013180192054227076
fisch,14,10622,0.0013180192054227076
gelben,14,10622,0.0013180192054227076
zur,14,10622,0.0013180192054227076
muskat,14,10622,0.0013180192054227076
belieben,14,10622,0.0013180192054227076
kochkiste,13,10622,0.0012238749764639427
6,13,10622,0.0012238749764639427
löscht,13,10622,0.0012238749764639427
nicht,13,10622,0.0012238749764639427
anmerkung,13,10622,0.0012238749764639427
gewaschen,13,10622,0.0012238749764639427
gelb,13,10622,0.0012238749764639427
dämpft,13,10622,0.0012238749764639427
diese,13,10622,0.0012238749764639427
langsam,13,10622,0.0012238749764639427
i,12,10622,0.001129730747505178
einen,12,10622,0.001129730747505178
backt,12,10622,0.001129730747505178
20,12,10622,0.001129730747505178
gedämpft,12,10622,0.001129730747505178
beiden,12,10622,0.001129730747505178
ausgekocht,12,10622,0.001129730747505178
würfel,12,10622,0.001129730747505178
über,12,10622,0.001129730747505178
iu,12,10622,0.001129730747505178
seiten,12,10622,0.001129730747505178
legt,12,10622,0.001129730747505178
können,12,10622,0.001129730747505178
backen,12,10622,0.001129730747505178
sind,11,10622,0.001035586518546413
sich,11,10622,0.001035586518546413
nur,11,10622,0.001035586518546413
^,11,10622,0.001035586518546413
apfel,11,10622,0.001035586518546413
bei,11,10622,0.001035586518546413
30,11,10622,0.001035586518546413
sieb,11,10622,0.001035586518546413
speck,11,10622,0.001035586518546413
8,11,10622,0.001035586518546413
alles,11,10622,0.001035586518546413
viel,11,10622,0.001035586518546413
zutaten,11,10622,0.001035586518546413
zimt,11,10622,0.001035586518546413
wecken,11,10622,0.001035586518546413
sauerkraut,10,10622,0.0009414422895876483
topf,10,10622,0.0009414422895876483
15,10,10622,0.0009414422895876483
rühren,10,10622,0.0009414422895876483
ebenso,10,10622,0.0009414422895876483
blumenkohl,10,10622,0.0009414422895876483
salat,10,10622,0.0009414422895876483
gerste,10,10622,0.0009414422895876483
schnitze,10,10622,0.0009414422895876483
v4,10,10622,0.0009414422895876483
brühe,10,10622,0.0009414422895876483
clas,10,10622,0.0009414422895876483
kriegs,10,10622,0.0009414422895876483
zugedeckt,10,10622,0.0009414422895876483
hat,9,10622,0.0008472980606288834
schneidet,9,10622,0.0008472980606288834
waffer,9,10622,0.0008472980606288834
vor,9,10622,0.0008472980606288834
des,9,10622,0.0008472980606288834
weichgekocht,9,10622,0.0008472980606288834
darüber,9,10622,0.0008472980606288834
gewürz,9,10622,0.0008472980606288834
deu,9,10622,0.0008472980606288834
spätzle,9,10622,0.0008472980606288834
nickt,9,10622,0.0008472980606288834
einem,9,10622,0.0008472980606288834
äpfel,9,10622,0.0008472980606288834
wirsing,9,10622,0.0008472980606288834
gekochte,9,10622,0.0008472980606288834
l,9,10622,0.0008472980606288834
verwendet,9,10622,0.0008472980606288834
übriges,9,10622,0.0008472980606288834
wir,9,10622,0.0008472980606288834
uns,9,10622,0.0008472980606288834
19,9,10622,0.0008472980606288834
suppengrün,9,10622,0.0008472980606288834
teig,9,10622,0.0008472980606288834
muß,9,10622,0.0008472980606288834
bestreut,8,10622,0.0007531538316701186
14,8,10622,0.0007531538316701186
zubereitungszeit,8,10622,0.0007531538316701186
gebacken,8,10622,0.0007531538316701186
zubereitet,8,10622,0.0007531538316701186
dies,8,10622,0.0007531538316701186
lange,8,10622,0.0007531538316701186
um,8,10622,0.0007531538316701186
formt,8,10622,0.0007531538316701186
tassen,8,10622,0.0007531538316701186
unö,8,10622,0.0007531538316701186
weräen,8,10622,0.0007531538316701186
sehr,8,10622,0.0007531538316701186
käse,8,10622,0.0007531538316701186
braun,8,10622,0.0007531538316701186
andere,8,10622,0.0007531538316701186
grieß,8,10622,0.0007531538316701186
uncl,8,10622,0.0007531538316701186
prise,8,10622,0.0007531538316701186
stücke,8,10622,0.0007531538316701186
cler,8,10622,0.0007531538316701186
geröstet,8,10622,0.0007531538316701186
gemacht,7,10622,0.0006590096027113538
knochen,7,10622,0.0006590096027113538
makkaroni,7,10622,0.0006590096027113538
weißkraut,7,10622,0.0006590096027113538
handvoll,7,10622,0.0006590096027113538
verwendung,7,10622,0.0006590096027113538
aufgestellt,7,10622,0.0006590096027113538
statt,7,10622,0.0006590096027113538
daun,7,10622,0.0006590096027113538
11,7,10622,0.0006590096027113538
sollte,7,10622,0.0006590096027113538
geschälten,7,10622,0.0006590096027113538
geschält,7,10622,0.0006590096027113538
streut,7,10622,0.0006590096027113538
bereitet,7,10622,0.0006590096027113538
linä,7,10622,0.0006590096027113538
17,7,10622,0.0006590096027113538
art,7,10622,0.0006590096027113538
nieren,7,10622,0.0006590096027113538
lie,7,10622,0.0006590096027113538
60,7,10622,0.0006590096027113538
daraus,7,10622,0.0006590096027113538
für,7,10622,0.0006590096027113538
4v,7,10622,0.0006590096027113538
usw,7,10622,0.0006590096027113538
feine,7,10622,0.0006590096027113538
lorbeerblatt,7,10622,0.0006590096027113538
heißen,7,10622,0.0006590096027113538
pfannkuchen,7,10622,0.0006590096027113538
abgelöscht,7,10622,0.0006590096027113538
kartoffel,7,10622,0.0006590096027113538
gebraten,7,10622,0.0006590096027113538
clie,7,10622,0.0006590096027113538
fie,6,10622,0.000564865373752589
besten,6,10622,0.000564865373752589
16,6,10622,0.000564865373752589
nelke,6,10622,0.000564865373752589
darin,6,10622,0.000564865373752589
verwenden,6,10622,0.000564865373752589
tasse,6,10622,0.000564865373752589
klöße,6,10622,0.000564865373752589
stellt,6,10622,0.000564865373752589
kurze,6,10622,0.000564865373752589
ungefähr,6,10622,0.000564865373752589
50,6,10622,0.000564865373752589
schnitten,6,10622,0.000564865373752589
streifen,6,10622,0.000564865373752589
heiß,6,10622,0.000564865373752589
kopf,6,10622,0.000564865373752589
lassen,6,10622,0.000564865373752589
gerührt,6,10622,0.000564865373752589
heißes,6,10622,0.000564865373752589
ganz,6,10622,0.000564865373752589
andern,6,10622,0.000564865373752589
dieses,6,10622,0.000564865373752589
21,6,10622,0.000564865373752589
suppen,6,10622,0.000564865373752589
braten,6,10622,0.000564865373752589
bäckt,6,10622,0.000564865373752589
seefisch,6,10622,0.000564865373752589
7,6,10622,0.000564865373752589
heringe,6,10622,0.000564865373752589
gar,6,10622,0.000564865373752589
hellgelb,6,10622,0.000564865373752589
nudeln,6,10622,0.000564865373752589
kriegsbrot,6,10622,0.000564865373752589
pfanne,6,10622,0.000564865373752589
oäer,6,10622,0.000564865373752589
mebr,6,10622,0.000564865373752589
geriebene,6,10622,0.000564865373752589
geschnittenen,6,10622,0.000564865373752589
hafergrütze,6,10622,0.000564865373752589
ver,6,10622,0.000564865373752589
zwiebeln,6,10622,0.000564865373752589
werclen,6,10622,0.000564865373752589
zwetschgen,6,10622,0.000564865373752589
iv2,6,10622,0.000564865373752589
fertig,6,10622,0.000564865373752589
rindfleisch,6,10622,0.000564865373752589
etwa,6,10622,0.000564865373752589
stückchen,6,10622,0.000564865373752589
hinein,6,10622,0.000564865373752589
gerieben,6,10622,0.000564865373752589
nimmt,6,10622,0.000564865373752589
geschnittene,6,10622,0.000564865373752589
kauen,6,10622,0.000564865373752589
gräten,6,10622,0.000564865373752589
darauf,6,10622,0.000564865373752589
h,6,10622,0.000564865373752589
zn,6,10622,0.000564865373752589
einige,6,10622,0.000564865373752589
25,6,10622,0.000564865373752589
gebracht,6,10622,0.000564865373752589
auskochen,6,10622,0.000564865373752589
reisbrei,6,10622,0.000564865373752589
kochende,6,10622,0.000564865373752589
1^,6,10622,0.000564865373752589
ganze,6,10622,0.000564865373752589
speise,6,10622,0.000564865373752589
stuttgart,6,10622,0.000564865373752589
18,6,10622,0.000564865373752589
seite,6,10622,0.000564865373752589
12,6,10622,0.000564865373752589
24,6,10622,0.000564865373752589
mehlschwitze,5,10622,0.00047072114479382413
lrot,5,10622,0.00047072114479382413
gewiegte,5,10622,0.00047072114479382413
lo,5,10622,0.00047072114479382413
sein,5,10622,0.00047072114479382413
kochzeit,5,10622,0.00047072114479382413
gehäutet,5,10622,0.00047072114479382413
lick,5,10622,0.00047072114479382413
röschen,5,10622,0.00047072114479382413
rasch,5,10622,0.00047072114479382413
heiße,5,10622,0.00047072114479382413
vermengt,5,10622,0.00047072114479382413
sobald,5,10622,0.00047072114479382413
weise,5,10622,0.00047072114479382413
schweinefleisch,5,10622,0.00047072114479382413
29,5,10622,0.00047072114479382413
spinat,5,10622,0.00047072114479382413
unü,5,10622,0.00047072114479382413
schmeckt,5,10622,0.00047072114479382413
gekochten,5,10622,0.00047072114479382413
brot,5,10622,0.00047072114479382413
32,5,10622,0.00047072114479382413
sauermilch,5,10622,0.00047072114479382413
auflauf,5,10622,0.00047072114479382413
lauch,5,10622,0.00047072114479382413
ziehen,5,10622,0.00047072114479382413
hackbraten,5,10622,0.00047072114479382413
platte,5,10622,0.00047072114479382413
leickt,5,10622,0.00047072114479382413
