ngram,count,total_words,frequency
und,231,4964,0.04653505237711523
mit,145,4964,0.029210314262691377
man,119,4964,0.023972602739726026
in,112,4964,0.022562449637389202
die,90,4964,0.01813053988718775
^,89,4964,0.017929089443996776
werden,60,4964,0.012087026591458501
sie,56,4964,0.011281224818694601
wird,55,4964,0.011079774375503625
salz,51,4964,0.010273972602739725
1,49,4964,0.009871071716357776
liter,47,4964,0.009468170829975826
pfund,45,4964,0.009065269943593876
2,45,4964,0.009065269943593876
der,36,4964,0.007252215954875101
den,36,4964,0.007252215954875101
wasser,35,4964,0.007050765511684126
gekocht,35,4964,0.007050765511684126
das,35,4964,0.007050765511684126
auf,33,4964,0.006647864625302175
gramm,32,4964,0.0064464141821112
zucker,32,4964,0.0064464141821112
ein,30,4964,0.0060435132957292505
zu,30,4964,0.0060435132957292505
durch,29,4964,0.0058420628525382755
dann,27,4964,0.005439161966156326
etwas,27,4964,0.005439161966156326
h,26,4964,0.005237711522965351
eßlöffel,26,4964,0.005237711522965351
eine,26,4964,0.005237711522965351
oder,26,4964,0.005237711522965351
z,24,4964,0.004834810636583401
i,23,4964,0.004633360193392426
läßt,23,4964,0.004633360193392426
es,23,4964,0.004633360193392426
von,23,4964,0.004633360193392426
4,22,4964,0.004431909750201451
ist,21,4964,0.004230459307010476
roggenmehl,21,4964,0.004230459307010476
stunde,21,4964,0.004230459307010476
brühe,20,4964,0.0040290088638195
pfeffer,19,4964,0.0038275584206285255
milch,19,4964,0.0038275584206285255
abgeschmeckt,18,4964,0.0036261079774375505
gibt,18,4964,0.0036261079774375505
l,17,4964,0.003424657534246575
dazu,17,4964,0.003424657534246575
bis,16,4964,0.0032232070910556
nach,16,4964,0.0032232070910556
geschnitten,16,4964,0.0032232070910556
ab,16,4964,0.0032232070910556
gegeben,15,4964,0.0030217566478646252
rinderfett,15,4964,0.0030217566478646252
aus,15,4964,0.0030217566478646252
kann,15,4964,0.0030217566478646252
darauf,14,4964,0.0028203062046736503
kochen,14,4964,0.0028203062046736503
dem,14,4964,0.0028203062046736503
ge,14,4964,0.0028203062046736503
sieb,13,4964,0.0026188557614826753
ihn,13,4964,0.0026188557614826753
gießt,13,4964,0.0026188557614826753
einem,13,4964,0.0026188557614826753
zwiebel,13,4964,0.0026188557614826753
sich,13,4964,0.0026188557614826753
bei,13,4964,0.0026188557614826753
margarine,12,4964,0.0024174053182917004
suppe,12,4964,0.0024174053182917004
sind,12,4964,0.0024174053182917004
für,12,4964,0.0024174053182917004
