ngram,count,total_words,frequency
und,422,10965,0.03848609211126311
in,234,10965,0.0213406292749658
die,206,10965,0.01878704970360237
mit,200,10965,0.01823985408116735
der,174,10965,0.015868673050615595
zu,127,10965,0.011582307341541268
werden,121,10965,0.011035111719106247
ein,114,10965,0.01039671682626539
oder,112,10965,0.010214318285453716
eine,102,10965,0.009302325581395349
wird,90,10965,0.008207934336525308
das,88,10965,0.008025535795713634
den,86,10965,0.00784313725490196
etwas,77,10965,0.00702234382124943
man,75,10965,0.006839945280437756
von,73,10965,0.006657546739626083
zwei,67,10965,0.006110351117191062
dem,66,10965,0.006019151846785226
wasser,64,10965,0.005836753305973552
ist,61,10965,0.005563155494756042
auf,61,10965,0.005563155494756042
auch,56,10965,0.005107159142726858
sich,51,10965,0.004651162790697674
einer,45,10965,0.004103967168262654
daß,43,10965,0.00392156862745098
nach,42,10965,0.0038303693570451436
gemüse,41,10965,0.003739170086639307
sie,40,10965,0.00364797081623347
für,40,10965,0.00364797081623347
nicht,39,10965,0.0035567715458276333
im,39,10965,0.0035567715458276333
salz,39,10965,0.0035567715458276333
einem,38,10965,0.0034655722754217966
durch,37,10965,0.00337437300501596
milch,37,10965,0.00337437300501596
aus,36,10965,0.003283173734610123
eßlöffel,34,10965,0.0031007751937984496
an,34,10965,0.0031007751937984496
es,34,10965,0.0031007751937984496
als,33,10965,0.003009575923392613
ge,33,10965,0.003009575923392613
eier,32,10965,0.002918376652986776
kann,31,10965,0.0028271773825809393
bei,31,10965,0.0028271773825809393
^,31,10965,0.0028271773825809393
noch,29,10965,0.002644778841769266
des,29,10965,0.002644778841769266
1,29,10965,0.002644778841769266
sind,29,10965,0.002644778841769266
zwiebeln,28,10965,0.002553579571363429
saft,28,10965,0.002553579571363429
kartoffeln,28,10965,0.002553579571363429
zur,27,10965,0.0024623803009575923
öl,27,10965,0.0024623803009575923
pfund,27,10965,0.0024623803009575923
drei,26,10965,0.0023711810305517556
so,26,10965,0.0023711810305517556
mehl,26,10965,0.0023711810305517556
rahm,24,10965,0.002188782489740082
gar,22,10965,0.0020063839489284085
dazu,22,10965,0.0020063839489284085
einen,22,10965,0.0020063839489284085
fein,22,10965,0.0020063839489284085
wir,21,10965,0.0019151846785225718
am,21,10965,0.0019151846785225718
wenig,20,10965,0.001823985408116735
tasse,20,10965,0.001823985408116735
nur,20,10965,0.001823985408116735
vor,20,10965,0.001823985408116735
dann,20,10965,0.001823985408116735
zum,20,10965,0.001823985408116735
bis,20,10965,0.001823985408116735
wenn,19,10965,0.0017327861377108983
mk,19,10965,0.0017327861377108983
gekocht,19,10965,0.0017327861377108983
sehr,19,10965,0.0017327861377108983
liter,18,10965,0.0016415868673050615
butter,18,10965,0.0016415868673050615
weich,17,10965,0.0015503875968992248
fett,17,10965,0.0015503875968992248
einige,17,10965,0.0015503875968992248
vier,17,10965,0.0015503875968992248
zeit,17,10965,0.0015503875968992248
2,17,10965,0.0015503875968992248
petersilie,16,10965,0.001459188326493388
gut,16,10965,0.001459188326493388
teig,16,10965,0.001459188326493388
ganz,16,10965,0.001459188326493388
diese,16,10965,0.001459188326493388
darauf,16,10965,0.001459188326493388
sellerie,16,10965,0.001459188326493388
dieser,15,10965,0.0013679890560875513
kochen,15,10965,0.0013679890560875513
da,15,10965,0.0013679890560875513
zwiebel,15,10965,0.0013679890560875513
lasse,15,10965,0.0013679890560875513
gurken,14,10965,0.0012767897856817145
um,14,10965,0.0012767897856817145
lassen,14,10965,0.0012767897856817145
rohe,14,10965,0.0012767897856817145
tassen,14,10965,0.0012767897856817145
unter,13,10965,0.0011855905152758778
zitrone,13,10965,0.0011855905152758778
paprika,13,10965,0.0011855905152758778
karotten,13,10965,0.0011855905152758778
mehr,13,10965,0.0011855905152758778
sein,13,10965,0.0011855905152758778
stunden,13,10965,0.0011855905152758778
0,13,10965,0.0011855905152758778
3,13,10965,0.0011855905152758778
füge,13,10965,0.0011855905152758778
fünf,13,10965,0.0011855905152758778
kilo,13,10965,0.0011855905152758778
eiern,12,10965,0.001094391244870041
käse,12,10965,0.001094391244870041
gründlich,12,10965,0.001094391244870041
verrührt,12,10965,0.001094391244870041
darüber,12,10965,0.001094391244870041
tomaten,12,10965,0.001094391244870041
läßt,12,10965,0.001094391244870041
spinat,12,10965,0.001094391244870041
haben,12,10965,0.001094391244870041
suppe,12,10965,0.001094391244870041
handvoll,12,10965,0.001094391244870041
viel,12,10965,0.001094391244870041
ohne,12,10965,0.001094391244870041
kraut,11,10965,0.0010031919744642043
z,11,10965,0.0010031919744642043
kommt,11,10965,0.0010031919744642043
ei,11,10965,0.0010031919744642043
sollte,11,10965,0.0010031919744642043
gewürz,11,10965,0.0010031919744642043
j,11,10965,0.0010031919744642043
eigelb,11,10965,0.0010031919744642043
er,11,10965,0.0010031919744642043
alsdann,11,10965,0.0010031919744642043
butterschmalz,11,10965,0.0010031919744642043
zitronen,11,10965,0.0010031919744642043
salat,11,10965,0.0010031919744642043
schale,11,10965,0.0010031919744642043
geriebenen,10,10965,0.0009119927040583675
fleisch,10,10965,0.0009119927040583675
schütte,10,10965,0.0009119927040583675
je,10,10965,0.0009119927040583675
geschmack,10,10965,0.0009119927040583675
ganze,10,10965,0.0009119927040583675
feuer,10,10965,0.0009119927040583675
etwa,10,10965,0.0009119927040583675
minuten,10,10965,0.0009119927040583675
aber,10,10965,0.0009119927040583675
soll,10,10965,0.0009119927040583675
be,10,10965,0.0009119927040583675
ab,10,10965,0.0009119927040583675
rühre,10,10965,0.0009119927040583675
beim,10,10965,0.0009119927040583675
hier,10,10965,0.0009119927040583675
eßlöffeln,10,10965,0.0009119927040583675
weise,10,10965,0.0009119927040583675
während,10,10965,0.0009119927040583675
besten,10,10965,0.0009119927040583675
wieder,9,10965,0.0008207934336525308
vorher,9,10965,0.0008207934336525308
stunde,9,10965,0.0008207934336525308
hausfrau,9,10965,0.0008207934336525308
brei,9,10965,0.0008207934336525308
5,9,10965,0.0008207934336525308
masse,9,10965,0.0008207934336525308
winter,9,10965,0.0008207934336525308
besonders,9,10965,0.0008207934336525308
aufkochen,9,10965,0.0008207934336525308
form,9,10965,0.0008207934336525308
eihaut,9,10965,0.0008207934336525308
kümmel,9,10965,0.0008207934336525308
über,9,10965,0.0008207934336525308
nüsse,9,10965,0.0008207934336525308
braten,9,10965,0.0008207934336525308
kommen,9,10965,0.0008207934336525308
lang,9,10965,0.0008207934336525308
halb,9,10965,0.0008207934336525308
halbe,9,10965,0.0008207934336525308
muß,9,10965,0.0008207934336525308
würze,9,10965,0.0008207934336525308
50,8,10965,0.000729594163246694
i,8,10965,0.000729594163246694
reiche,8,10965,0.000729594163246694
machen,8,10965,0.000729594163246694
uns,8,10965,0.000729594163246694
teelöffel,8,10965,0.000729594163246694
rasch,8,10965,0.000729594163246694
küchenkräuter,8,10965,0.000729594163246694
gemüsen,8,10965,0.000729594163246694
tage,8,10965,0.000729594163246694
nun,8,10965,0.000729594163246694
frisch,8,10965,0.000729594163246694
pfanne,8,10965,0.000729594163246694
tisch,8,10965,0.000729594163246694
wie,8,10965,0.000729594163246694
gemüsegerichte,8,10965,0.000729594163246694
blätter,8,10965,0.000729594163246694
meerrettich,8,10965,0.000729594163246694
grüne,8,10965,0.000729594163246694
10,8,10965,0.000729594163246694
eiweiß,8,10965,0.000729594163246694
können,8,10965,0.000729594163246694
eventuell,8,10965,0.000729594163246694
gelassen,8,10965,0.000729594163246694
geben,8,10965,0.000729594163246694
kleine,7,10965,0.0006383948928408573
vom,7,10965,0.0006383948928408573
erst,7,10965,0.0006383948928408573
mische,7,10965,0.0006383948928408573
koche,7,10965,0.0006383948928408573
zusammen,7,10965,0.0006383948928408573
weiße,7,10965,0.0006383948928408573
doch,7,10965,0.0006383948928408573
«,7,10965,0.0006383948928408573
gedünstet,7,10965,0.0006383948928408573
omnisal,7,10965,0.0006383948928408573
getan,7,10965,0.0006383948928408573
<,7,10965,0.0006383948928408573
gedämpft,7,10965,0.0006383948928408573
essig,7,10965,0.0006383948928408573
stehen,7,10965,0.0006383948928408573
stets,7,10965,0.0006383948928408573
gekochte,7,10965,0.0006383948928408573
geschnitten,7,10965,0.0006383948928408573
selbst,7,10965,0.0006383948928408573
frische,7,10965,0.0006383948928408573
alle,7,10965,0.0006383948928408573
pfd,7,10965,0.0006383948928408573
roh,7,10965,0.0006383948928408573
statt,7,10965,0.0006383948928408573
gerieben,7,10965,0.0006383948928408573
verwendet,7,10965,0.0006383948928408573
art,7,10965,0.0006383948928408573
flasche,7,10965,0.0006383948928408573
20,7,10965,0.0006383948928408573
speise,7,10965,0.0006383948928408573
schließlich,7,10965,0.0006383948928408573
sauerampfer,7,10965,0.0006383948928408573
äie,7,10965,0.0006383948928408573
rühren,7,10965,0.0006383948928408573
nachdem,7,10965,0.0006383948928408573
beispiele,6,10965,0.0005471956224350205
40,6,10965,0.0005471956224350205
gehackt,6,10965,0.0005471956224350205
zucker,6,10965,0.0005471956224350205
gebraten,6,10965,0.0005471956224350205
60,6,10965,0.0005471956224350205
einfache,6,10965,0.0005471956224350205
gieße,6,10965,0.0005471956224350205
unserer,6,10965,0.0005471956224350205
liegen,6,10965,0.0005471956224350205
gerührt,6,10965,0.0005471956224350205
nüssen,6,10965,0.0005471956224350205
geriebener,6,10965,0.0005471956224350205
sieb,6,10965,0.0005471956224350205
sechs,6,10965,0.0005471956224350205
gegossen,6,10965,0.0005471956224350205
bereitet,6,10965,0.0005471956224350205
essen,6,10965,0.0005471956224350205
siedendes,6,10965,0.0005471956224350205
sowie,6,10965,0.0005471956224350205
weinessig,6,10965,0.0005471956224350205
gemischt,6,10965,0.0005471956224350205
stück,6,10965,0.0005471956224350205
dill,6,10965,0.0005471956224350205
anderen,6,10965,0.0005471956224350205
w,6,10965,0.0005471956224350205
zitronensaft,6,10965,0.0005471956224350205
sondern,6,10965,0.0005471956224350205
kalkschale,6,10965,0.0005471956224350205
halben,6,10965,0.0005471956224350205
ltr,6,10965,0.0005471956224350205
leicht,6,10965,0.0005471956224350205
a,6,10965,0.0005471956224350205
dreiviertel,6,10965,0.0005471956224350205
speisen,6,10965,0.0005471956224350205
kartoffel,6,10965,0.0005471956224350205
backen,6,10965,0.0005471956224350205
besser,6,10965,0.0005471956224350205
was,6,10965,0.0005471956224350205
6,6,10965,0.0005471956224350205
sekunden,6,10965,0.0005471956224350205
aller,6,10965,0.0005471956224350205
kuchen,6,10965,0.0005471956224350205
gewaschen,6,10965,0.0005471956224350205
große,6,10965,0.0005471956224350205
salzwasser,6,10965,0.0005471956224350205
ver,6,10965,0.0005471956224350205
deren,6,10965,0.0005471956224350205
aroma,6,10965,0.0005471956224350205
aufbewahrt,6,10965,0.0005471956224350205
stelle,6,10965,0.0005471956224350205
sonst,6,10965,0.0005471956224350205
ebenso,6,10965,0.0005471956224350205
quark,6,10965,0.0005471956224350205
viertel,6,10965,0.0005471956224350205
davon,5,10965,0.00045599635202918376
geriebene,5,10965,0.00045599635202918376
geht,5,10965,0.00045599635202918376
müssen,5,10965,0.00045599635202918376
glas,5,10965,0.00045599635202918376
bereite,5,10965,0.00045599635202918376
rührt,5,10965,0.00045599635202918376
genossen,5,10965,0.00045599635202918376
brühe,5,10965,0.00045599635202918376
kochendes,5,10965,0.00045599635202918376
4,5,10965,0.00045599635202918376
genommen,5,10965,0.00045599635202918376
bohnen,5,10965,0.00045599635202918376
denn,5,10965,0.00045599635202918376
zn,5,10965,0.00045599635202918376
dieses,5,10965,0.00045599635202918376
beigefügt,5,10965,0.00045599635202918376
nehmen,5,10965,0.00045599635202918376
verbrauch,5,10965,0.00045599635202918376
belieben,5,10965,0.00045599635202918376
peter,5,10965,0.00045599635202918376
ihren,5,10965,0.00045599635202918376
ort,5,10965,0.00045599635202918376
salate,5,10965,0.00045599635202918376
diesen,5,10965,0.00045599635202918376
dünsten,5,10965,0.00045599635202918376
zehn,5,10965,0.00045599635202918376
geriebenem,5,10965,0.00045599635202918376
ihn,5,10965,0.00045599635202918376
dämpfe,5,10965,0.00045599635202918376
damit,5,10965,0.00045599635202918376
jedes,5,10965,0.00045599635202918376
würde,5,10965,0.00045599635202918376
halbes,5,10965,0.00045599635202918376
lange,5,10965,0.00045599635202918376
pfeffer,5,10965,0.00045599635202918376
leipzig,5,10965,0.00045599635202918376
gebrauch,5,10965,0.00045599635202918376
schon,5,10965,0.00045599635202918376
erhalten,5,10965,0.00045599635202918376
salatwürzen,5,10965,0.00045599635202918376
allen,5,10965,0.00045599635202918376
sobald,5,10965,0.00045599635202918376
knoblauch,5,10965,0.00045599635202918376
flüssigkeit,5,10965,0.00045599635202918376
thalysia,5,10965,0.00045599635202918376
kalt,5,10965,0.00045599635202918376
hand,5,10965,0.00045599635202918376
paar,5,10965,0.00045599635202918376
wurden,5,10965,0.00045599635202918376
nimmt,5,10965,0.00045599635202918376
abgetrocknet,5,10965,0.00045599635202918376
grünen,5,10965,0.00045599635202918376
schneide,5,10965,0.00045599635202918376
scheiben,5,10965,0.00045599635202918376
15,5,10965,0.00045599635202918376
nimm,5,10965,0.00045599635202918376
ständigem,5,10965,0.00045599635202918376
topf,5,10965,0.00045599635202918376
körner,5,10965,0.00045599635202918376
ersatz,5,10965,0.00045599635202918376
indem,5,10965,0.00045599635202918376
23,5,10965,0.00045599635202918376
voll,5,10965,0.00045599635202918376
nochmals,5,10965,0.00045599635202918376
hanish,5,10965,0.00045599635202918376
gewürze,5,10965,0.00045599635202918376
sauerkraut,5,10965,0.00045599635202918376
dose,5,10965,0.00045599635202918376
wirkung,5,10965,0.00045599635202918376
gekochter,5,10965,0.00045599635202918376
einmachen,5,10965,0.00045599635202918376
ol,5,10965,0.00045599635202918376
jedem,5,10965,0.00045599635202918376
schwimmend,5,10965,0.00045599635202918376
boden,5,10965,0.00045599635202918376
geschlagenen,5,10965,0.00045599635202918376
eignen,5,10965,0.00045599635202918376
pilze,5,10965,0.00045599635202918376
dies,5,10965,0.00045599635202918376
siehe,5,10965,0.00045599635202918376
gebacken,5,10965,0.00045599635202918376
tuch,5,10965,0.00045599635202918376
vi,4,10965,0.000364797081623347
treibe,4,10965,0.000364797081623347
00,4,10965,0.000364797081623347
unä,4,10965,0.000364797081623347
tomatenschnitten,4,10965,0.000364797081623347
stückchen,4,10965,0.000364797081623347
wohl,4,10965,0.000364797081623347
nährsalz,4,10965,0.000364797081623347
ebensoviel,4,10965,0.000364797081623347
kleinen,4,10965,0.000364797081623347
eben,4,10965,0.000364797081623347
bröseln,4,10965,0.000364797081623347
schicht,4,10965,0.000364797081623347
pfg,4,10965,0.000364797081623347
luft,4,10965,0.000364797081623347
prise,4,10965,0.000364797081623347
gestellt,4,10965,0.000364797081623347
öls,4,10965,0.000364797081623347
acht,4,10965,0.000364797081623347
gemüsebraten,4,10965,0.000364797081623347
eierspeisen,4,10965,0.000364797081623347
reibeisen,4,10965,0.000364797081623347
volk,4,10965,0.000364797081623347
menschen,4,10965,0.000364797081623347
verwendung,4,10965,0.000364797081623347
gemüsekuchen,4,10965,0.000364797081623347
bringen,4,10965,0.000364797081623347
immer,4,10965,0.000364797081623347
kastanien,4,10965,0.000364797081623347
trockenen,4,10965,0.000364797081623347
gemahlene,4,10965,0.000364797081623347
abwechslung,4,10965,0.000364797081623347
gib,4,10965,0.000364797081623347
kühlem,4,10965,0.000364797081623347
ganzen,4,10965,0.000364797081623347
reichlich,4,10965,0.000364797081623347
zwischen,4,10965,0.000364797081623347
gericht,4,10965,0.000364797081623347
stücke,4,10965,0.000364797081623347
inneren,4,10965,0.000364797081623347
dadurch,4,10965,0.000364797081623347
psg,4,10965,0.000364797081623347
nahrungsmittel,4,10965,0.000364797081623347
seine,4,10965,0.000364797081623347
bilden,4,10965,0.000364797081623347
einbrenn,4,10965,0.000364797081623347
gramm,4,10965,0.000364797081623347
obst,4,10965,0.000364797081623347
küchenkräutern,4,10965,0.000364797081623347
dörren,4,10965,0.000364797081623347
äer,4,10965,0.000364797081623347
angerührt,4,10965,0.000364797081623347
küchen,4,10965,0.000364797081623347
macht,4,10965,0.000364797081623347
zerstoßene,4,10965,0.000364797081623347
getrieben,4,10965,0.000364797081623347
genieße,4,10965,0.000364797081623347
silie,4,10965,0.000364797081623347
ihrer,4,10965,0.000364797081623347
rettich,4,10965,0.000364797081623347
ausge,4,10965,0.000364797081623347
rein,4,10965,0.000364797081623347
rezept,4,10965,0.000364797081623347
also,4,10965,0.000364797081623347
37,4,10965,0.000364797081623347
organe,4,10965,0.000364797081623347
halten,4,10965,0.000364797081623347
ratsam,4,10965,0.000364797081623347
gefäß,4,10965,0.000364797081623347
11,4,10965,0.000364797081623347
hat,4,10965,0.000364797081623347
gibt,4,10965,0.000364797081623347
daran,4,10965,0.000364797081623347
deckel,4,10965,0.000364797081623347
geröstet,4,10965,0.000364797081623347
25,4,10965,0.000364797081623347
getaucht,4,10965,0.000364797081623347
olivenöl,4,10965,0.000364797081623347
anderthalb,4,10965,0.000364797081623347
erprobte,4,10965,0.000364797081623347
gewisse,4,10965,0.000364797081623347
zerhackte,4,10965,0.000364797081623347
