ngram,count,total_words,frequency
1,1005,31782,0.03162167264489334
man,907,31782,0.028538166257630105
und,873,31782,0.027468378327355106
die,808,31782,0.025423195519476433
mit,785,31782,0.024699515448996286
in,503,31782,0.01582656849789189
teelöffel,482,31782,0.015165817129192625
wasser,475,31782,0.014945566672959537
2,434,31782,0.013655528286451451
liter,364,31782,0.011453023724120572
minuten,354,31782,0.01113838021521616
gramm,353,31782,0.011106915864325719
wird,338,31782,0.010634950600969102
pfund,326,31782,0.010257378390283808
das,314,31782,0.009879806179598515
der,314,31782,0.009879806179598515
oder,308,31782,0.009691020074255869
salz,279,31782,0.008778553898433076
den,276,31782,0.008684160845761752
werden,276,31782,0.008684160845761752
zutaten,243,31782,0.0076458372663771946
für,229,31782,0.007205336353911019
^,223,31782,0.007016550248568372
mehl,201,31782,0.006324334528978667
zucker,198,31782,0.0062299414763073435
dann,196,31782,0.0061670127745264616
3,174,31782,0.0054747970549367565
gibt,171,31782,0.005380404002265434
eßlöffel,164,31782,0.005160153546032345
dem,162,31782,0.005097224844251463
10,155,31782,0.004876974388018375
personen,152,31782,0.0047825813353470515
kochen,152,31782,0.0047825813353470515
sie,150,31782,0.0047196526335661695
butter,150,31782,0.0047196526335661695
dazu,148,31782,0.004656723931785288
eine,145,31782,0.004562330879113964
von,141,31782,0.004436473475552199
30,140,31782,0.004405009124661758
nach,139,31782,0.004373544773771317
ein,138,31782,0.004342080422880876
zu,137,31782,0.004310616071990435
4,136,31782,0.004279151721099994
auf,136,31782,0.004279151721099994
masse,135,31782,0.004247687370209552
kartoffeln,134,31782,0.004216223019319111
im,129,31782,0.0040589012648669055
läßt,114,31782,0.0035869360015102886
durch,113,31782,0.0035554716506198476
unter,109,31782,0.0034296142470580833
5,109,31782,0.0034296142470580833
gekocht,109,31782,0.0034296142470580833
diese,105,31782,0.0033037568434963185
aus,101,31782,0.003177899439934554
an,96,31782,0.0030205776854823484
6,94,31782,0.0029576489837014664
auch,93,31782,0.002926184632811025
kaltem,92,31782,0.002894720281920584
rühren,91,31782,0.002863255931030143
milch,88,31782,0.0027688628783588192
langsam,87,31782,0.0027373985274683783
stunde,87,31782,0.0027373985274683783
fleisch,85,31782,0.002674469825687496
kann,84,31782,0.002643005474797055
angesetzt,84,31782,0.002643005474797055
zugedeckt,83,31782,0.002611541123906614
sose,83,31782,0.002611541123906614
dieser,83,31782,0.002611541123906614
ei,81,31782,0.0025486124221257315
kocht,81,31782,0.0025486124221257315
löffel,77,31782,0.002422755018563967
rührt,77,31782,0.002422755018563967
zum,76,31782,0.0023912906676735258
sieb,76,31782,0.0023912906676735258
legt,73,31782,0.0022968976150022024
nicht,72,31782,0.0022654332641117614
gießt,70,31782,0.002202504562330879
zwiebel,70,31782,0.002202504562330879
so,69,31782,0.002171040211440438
tomaten,69,31782,0.002171040211440438
haferflocken,68,31782,0.002139575860549997
topf,67,31782,0.0021081115096595556
es,66,31782,0.0020766471587691147
eidotter,63,31782,0.0019822541060977913
geschnitten,63,31782,0.0019822541060977913
kochendem,62,31782,0.00195078975520735
20,61,31782,0.0019193254043169089
nun,61,31782,0.0019193254043169089
plantox,60,31782,0.001887861053426468
ge,59,31782,0.0018563967025360267
essig,58,31782,0.0018249323516455855
zeit,58,31782,0.0018249323516455855
vom,56,31782,0.0017620036498647033
hinzu,56,31782,0.0017620036498647033
pfeffer,56,31782,0.0017620036498647033
einem,56,31782,0.0017620036498647033
scheiben,55,31782,0.0017305392989742621
noch,55,31782,0.0017305392989742621
kochlöffel,55,31782,0.0017305392989742621
einen,53,31782,0.00166761059719338
haut,52,31782,0.0016361462463029388
als,52,31782,0.0016361462463029388
ist,51,31782,0.0016046818954124976
etwas,51,31782,0.0016046818954124976
gemüse,50,31782,0.0015732175445220566
gewaschen,50,31782,0.0015732175445220566
auflauf,49,31782,0.0015417531936316154
stellt,49,31782,0.0015417531936316154
fisch,49,31782,0.0015417531936316154
einer,49,31782,0.0015417531936316154
125,48,31782,0.0015102888427411742
vorher,48,31782,0.0015102888427411742
zitronensaft,48,31782,0.0015102888427411742
am,47,31782,0.0014788244918507332
heißen,47,31782,0.0014788244918507332
nimmt,47,31782,0.0014788244918507332
verwendet,46,31782,0.001447360140960292
nudeln,45,31782,0.0014158957900698508
hat,44,31782,0.0013844314391794096
eier,44,31782,0.0013844314391794096
tee,44,31782,0.0013844314391794096
suppe,44,31782,0.0013844314391794096
55,44,31782,0.0013844314391794096
verrührt,43,31782,0.0013529670882889686
käse,43,31782,0.0013529670882889686
füllt,43,31782,0.0013529670882889686
stunden,43,31782,0.0013529670882889686
backpulver,43,31782,0.0013529670882889686
gut,42,31782,0.0013215027373985274
60,42,31782,0.0013215027373985274
form,42,31782,0.0013215027373985274
statt,42,31782,0.0013215027373985274
fett,42,31782,0.0013215027373985274
dieses,41,31782,0.0012900383865080862
beim,41,31782,0.0012900383865080862
petersilie,41,31782,0.0012900383865080862
ofen,41,31782,0.0012900383865080862
ins,40,31782,0.0012585740356176453
steckrüben,40,31782,0.0012585740356176453
56,40,31782,0.0012585740356176453
dazugegeben,39,31782,0.001227109684727204
ganze,38,31782,0.0011956453338367629
vor,38,31782,0.0011956453338367629
saft,38,31782,0.0011956453338367629
schnee,38,31782,0.0011956453338367629
setzt,38,31782,0.0011956453338367629
hohenlohe,37,31782,0.001164180982946322
15,37,31782,0.001164180982946322
wie,36,31782,0.0011327166320558807
schale,36,31782,0.0011327166320558807
teig,36,31782,0.0011327166320558807
bei,36,31782,0.0011327166320558807
bis,35,31782,0.0011012522811654395
sich,35,31782,0.0011012522811654395
bäckt,35,31782,0.0011012522811654395
65,35,31782,0.0011012522811654395
wenn,35,31782,0.0011012522811654395
ihn,34,31782,0.0010697879302749985
hiernach,34,31782,0.0010697879302749985
gericht,34,31782,0.0010697879302749985
ohne,34,31782,0.0010697879302749985
brühe,34,31782,0.0010697879302749985
gebrauch,34,31782,0.0010697879302749985
zitrone,34,31782,0.0010697879302749985
klöße,34,31782,0.0010697879302749985
beiseite,33,31782,0.0010383235793845573
muß,33,31782,0.0010383235793845573
deckel,33,31782,0.0010383235793845573
tage,32,31782,0.0010068592284941161
kumme,32,31782,0.0010068592284941161
einmal,32,31782,0.0010068592284941161
gefüllt,31,31782,0.000975394877603675
geschält,30,31782,0.000943930526713234
