ngram,count,total_words,frequency
0,410,7000,0.05857142857142857
5,245,7000,0.035
1,146,7000,0.02085714285714286
unä,122,7000,0.01742857142857143
man,113,7000,0.016142857142857143
in,111,7000,0.015857142857142858
mit,111,7000,0.015857142857142858
2,92,7000,0.013142857142857144
kohlrüben,91,7000,0.013
äie,90,7000,0.012857142857142857
3,74,7000,0.010571428571428572
^,72,7000,0.010285714285714285
8,70,7000,0.01
4,61,7000,0.008714285714285714
7,59,7000,0.00842857142857143
6,57,7000,0.008142857142857143
etwas,53,7000,0.007571428571428572
9,49,7000,0.007
oäer,45,7000,0.0064285714285714285
äer,41,7000,0.005857142857142857
koklrüben,37,7000,0.005285714285714286
°,36,7000,0.005142857142857143
äiese,35,7000,0.005
z,28,7000,0.004
ein,28,7000,0.004
gibt,27,7000,0.003857142857142857
eine,27,7000,0.003857142857142857
i,24,7000,0.0034285714285714284
von,24,7000,0.0034285714285714284
die,24,7000,0.0034285714285714284
12,23,7000,0.003285714285714286
nach,22,7000,0.003142857142857143
äen,22,7000,0.003142857142857143
gut,22,7000,0.003142857142857143
kann,21,7000,0.003
ist,21,7000,0.003
als,20,7000,0.002857142857142857
äas,20,7000,0.002857142857142857
ss«,20,7000,0.002857142857142857
^u,19,7000,0.0027142857142857142
l,19,7000,0.0027142857142857142
20,19,7000,0.0027142857142857142
10,18,7000,0.0025714285714285713
äem,18,7000,0.0025714285714285713
o,18,7000,0.0025714285714285713
einen,18,7000,0.0025714285714285713
17,18,7000,0.0025714285714285713
?u,17,7000,0.0024285714285714284
lälzt,17,7000,0.0024285714285714284
bei,16,7000,0.002285714285714286
weich,16,7000,0.002285714285714286
mucker,16,7000,0.002285714285714286
auf,16,7000,0.002285714285714286
18,16,7000,0.002285714285714286
und,15,7000,0.002142857142857143
21,15,7000,0.002142857142857143
alles,15,7000,0.002142857142857143
sal?,15,7000,0.002142857142857143
weräen,15,7000,0.002142857142857143
11,15,7000,0.002142857142857143
13,14,7000,0.002
15,14,7000,0.002
16,14,7000,0.002
an,14,7000,0.002
mus,13,7000,0.0018571428571428571
14,13,7000,0.0018571428571428571
76,13,7000,0.0018571428571428571
koblrüben,13,7000,0.0018571428571428571
«z,13,7000,0.0018571428571428571
90,13,7000,0.0018571428571428571
kutter,13,7000,0.0018571428571428571
nickt,13,7000,0.0018571428571428571
masse,12,7000,0.0017142857142857142
geschnittene,12,7000,0.0017142857142857142
sie,12,7000,0.0017142857142857142
zubereitung,12,7000,0.0017142857142857142
fleisch,12,7000,0.0017142857142857142
über,12,7000,0.0017142857142857142
19,12,7000,0.0017142857142857142
pfeffer,12,7000,0.0017142857142857142
>,12,7000,0.0017142857142857142
bis,11,7000,0.0015714285714285715
24,11,7000,0.0015714285714285715
äann,11,7000,0.0015714285714285715
oder,11,7000,0.0015714285714285715
mekl,11,7000,0.0015714285714285715
koklrübe,11,7000,0.0015714285714285715
gr,11,7000,0.0015714285714285715
nimmt,11,7000,0.0015714285714285715
