ngram,count,total_words,frequency
1,155,5356,0.0289395070948469
in,127,5356,0.02371172516803585
die,122,5356,0.022778192681105303
und,113,5356,0.021097834204630322
2,110,5356,0.020537714712471993
der,100,5356,0.018670649738610903
mit,98,5356,0.018297236743838687
wasser,86,5356,0.016056758775205376
eßl,82,5356,0.015309932785660941
pfd,72,5356,0.01344286781179985
kartoffeln,64,5356,0.01194921583271098
oder,62,5356,0.01157580283793876
std,60,5356,0.011202389843166542
kochkiste,58,5356,0.010828976848394324
das,53,5356,0.009895444361463779
salz,53,5356,0.009895444361463779
den,50,5356,0.009335324869305451
mehl,47,5356,0.008775205377147125
z,44,5356,0.008215085884988798
man,42,5356,0.00784167289021658
eßlöffel,38,5356,0.007094846900672144
dem,36,5356,0.006721433905899925
margarine,34,5356,0.006348020911127707
i,33,5356,0.0061613144137415985
kochzeit,33,5356,0.0061613144137415985
ein,31,5356,0.00578790141896938
nicht,31,5356,0.00578790141896938
^,30,5356,0.005601194921583271
4,30,5356,0.005601194921583271
kochen,30,5356,0.005601194921583271
zu,29,5356,0.005414488424197162
graupen,29,5356,0.005414488424197162
3,27,5356,0.005041075429424944
min,26,5356,0.0048543689320388345
auf,25,5356,0.004667662434652726
es,25,5356,0.004667662434652726
ist,25,5356,0.004667662434652726
vorkochzeit,25,5356,0.004667662434652726
prise,24,5356,0.004480955937266617
zum,23,5356,0.004294249439880508
zucker,22,5356,0.004107542942494399
kann,21,5356,0.00392083644510829
für,21,5356,0.00392083644510829
10,20,5356,0.0037341299477221808
waschen,20,5356,0.0037341299477221808
werden,20,5356,0.0037341299477221808
gericht,19,5356,0.003547423450336072
5,18,5356,0.0033607169529499626
schneiden,18,5356,0.0033607169529499626
lassen,18,5356,0.0033607169529499626
kochendes,18,5356,0.0033607169529499626
zwiebel,17,5356,0.0031740104555638537
l,17,5356,0.0031740104555638537
sich,17,5356,0.0031740104555638537
von,17,5356,0.0031740104555638537
sie,17,5356,0.0031740104555638537
so,17,5356,0.0031740104555638537
rohe,16,5356,0.002987303958177745
daß,16,5356,0.002987303958177745
im,16,5356,0.002987303958177745
aus,15,5356,0.0028005974607916355
kohlrüben,15,5356,0.0028005974607916355
ei,15,5356,0.0028005974607916355
einen,14,5356,0.0026138909634055266
durch,14,5356,0.0026138909634055266
6,14,5356,0.0026138909634055266
gemüse,14,5356,0.0026138909634055266
bringen,13,5356,0.0024271844660194173
etwas,13,5356,0.0024271844660194173
zufügen,13,5356,0.0024271844660194173
wenn,13,5356,0.0024271844660194173
salzwasser,13,5356,0.0024271844660194173
dann,13,5356,0.0024271844660194173
gewürze,13,5356,0.0024271844660194173
nach,12,5356,0.0022404779686333084
äpfel,12,5356,0.0022404779686333084
einweichen,12,5356,0.0022404779686333084
diese,12,5356,0.0022404779686333084
schälen,12,5356,0.0022404779686333084
gekochte,12,5356,0.0022404779686333084
geben,12,5356,0.0022404779686333084
rüben,12,5356,0.0022404779686333084
kartoffelscheiben,11,5356,0.0020537714712471995
vs,11,5356,0.0020537714712471995
des,11,5356,0.0020537714712471995
wird,11,5356,0.0020537714712471995
nnd,11,5356,0.0020537714712471995
tags,11,5356,0.0020537714712471995
kartoffel,11,5356,0.0020537714712471995
vorher,11,5356,0.0020537714712471995
topf,10,5356,0.0018670649738610904
weil,10,5356,0.0018670649738610904
sellerie,10,5356,0.0018670649738610904
geriebene,10,5356,0.0018670649738610904
pilze,10,5356,0.0018670649738610904
nudeln,10,5356,0.0018670649738610904
